"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","15/304","97/21895",5.41497431289457e-12,5.97271666712271e-09,5.40927433993363e-09,"ATPDI10/ATUTR3/EBS5/AtHrd1B/EBS1/ATUTR1/ATPDI4/ATPDI1/NA/DER1/EBS7/AtOS9/MNS4/NA/ROCK1",15
"GO:0036503","GO:0036503","ERAD pathway","10/304","57/21895",5.57289927738263e-09,3.07345395147652e-06,2.78351653380848e-06,"EBS5/AtHrd1B/EBS1/NA/DER1/EBS7/AtOS9/MNS4/NA/ROCK1",10
"GO:0070085","GO:0070085","glycosylation","14/304","165/21895",8.09284018450873e-08,2.79594049915925e-05,2.53218259646145e-05,"DPMS1/ATFUT12/EBS1/OST1b/OST1a/NA/DAD2/NA/GPT/MANIA/GFAT/UGNT1/STT3A/MNS4",14
"GO:0009100","GO:0009100","glycoprotein metabolic process","14/304","168/21895",1.01394034421006e-07,2.79594049915925e-05,2.53218259646145e-05,"DPMS1/ATFUT12/EBS1/OST1b/OST1a/NA/DAD2/NA/GPT/MANIA/GFAT/UGNT1/STT3A/MNS4",14
"GO:0070972","GO:0070972","protein localization to endoplasmic reticulum","9/304","63/21895",2.08997188105878e-07,4.61047796961567e-05,4.17554382131533e-05,"NA/NA/ATERDJ2A/NA/NA/NA/ERD2B/NA/NA",9
"GO:0006486","GO:0006486","protein glycosylation","13/304","158/21895",3.37640597447722e-07,5.00739166890972e-05,4.53501426138791e-05,"DPMS1/ATFUT12/EBS1/OST1b/OST1a/NA/DAD2/NA/GPT/MANIA/GFAT/STT3A/MNS4",13
"GO:0043413","GO:0043413","macromolecule glycosylation","13/304","158/21895",3.37640597447722e-07,5.00739166890972e-05,4.53501426138791e-05,"DPMS1/ATFUT12/EBS1/OST1b/OST1a/NA/DAD2/NA/GPT/MANIA/GFAT/STT3A/MNS4",13
"GO:0009101","GO:0009101","glycoprotein biosynthetic process","13/304","159/21895",3.63183439268157e-07,5.00739166890972e-05,4.53501426138791e-05,"DPMS1/ATFUT12/EBS1/OST1b/OST1a/NA/DAD2/NA/GPT/MANIA/GFAT/STT3A/MNS4",13
"GO:1901137","GO:1901137","carbohydrate derivative biosynthetic process","22/304","453/21895",4.2641586641568e-07,5.22596334062773e-05,4.7329667512103e-05,"DPMS1/ATNUDT15/PRS2/ATFUT12/ATMUM4/EBS1/OST1b/OST1a/AXS1/NA/GLCNA.UT2/DAD2/NA/GPT/MANIA/GFAT/UXS5/CTPS4/STT3A/MNS4/ATUXS3/NA",22
"GO:1901698","GO:1901698","response to nitrogen compound","17/304","317/21895",2.40528856320343e-06,0.000265303328521338,0.000240275668050532,"EBS5/DPMS1/ATWRKY6/AtHrd1B/EBS1/CIK2/ATWRKY17/ATMPK12/NRG2/NA/DER1/EBS7/AtOS9/MNS4/NA/ROCK1/ATDI8",17
"GO:0090481","GO:0090481","pyrimidine nucleotide-sugar transmembrane transport","5/304","17/21895",2.69444939839789e-06,0.000270179789675716,0.000244692103261206,"ATUTR3/NA/ATUTR1/UGNT1/ROCK1",5
"GO:0006487","GO:0006487","protein N-linked glycosylation","7/304","46/21895",3.12431565877294e-06,0.000287176680968879,0.000260085575453993,"EBS1/OST1b/OST1a/DAD2/NA/GPT/GFAT",7
"GO:0010243","GO:0010243","response to organonitrogen compound","15/304","266/21895",5.17149443093459e-06,0.000438781412101604,0.000397388519429711,"EBS5/ATWRKY6/AtHrd1B/EBS1/CIK2/ATWRKY17/ATMPK12/NA/DER1/EBS7/AtOS9/MNS4/NA/ROCK1/ATDI8",15
"GO:0045047","GO:0045047","protein targeting to ER","6/304","40/21895",1.759329792571e-05,0.00129369384080388,0.00117165191098237,"NA/ATERDJ2A/NA/NA/NA/NA",6
"GO:0072599","GO:0072599","establishment of protein localization to endoplasmic reticulum","6/304","40/21895",1.759329792571e-05,0.00129369384080388,0.00117165191098237,"NA/ATERDJ2A/NA/NA/NA/NA",6
"GO:0015780","GO:0015780","nucleotide-sugar transmembrane transport","5/304","25/21895",2.11187809579056e-05,0.00145587596228562,0.00131853441638503,"ATUTR3/NA/ATUTR1/UGNT1/ROCK1",5
"GO:0030433","GO:0030433","ubiquitin-dependent ERAD pathway","6/304","43/21895",2.69836036453678e-05,0.00175075969534357,0.00158559999129747,"EBS5/AtHrd1B/DER1/AtOS9/MNS4/ROCK1",6
"GO:0030968","GO:0030968","endoplasmic reticulum unfolded protein response","5/304","29/21895",4.5104735748414e-05,0.0027639179739167,0.00250318094884473,"ATUTR3/ATUTR1/NA/DER1/NA",5
"GO:0006620","GO:0006620","posttranslational protein targeting to endoplasmic reticulum membrane","4/304","16/21895",5.81278833873378e-05,0.00337447659874914,0.00305614190219299,"NA/ATERDJ2A/NA/NA",4
"GO:0016192","GO:0016192","vesicle-mediated transport","19/304","499/21895",7.78384699399985e-05,0.00426244349585034,0.00386034153510709,"AUXILIN-LIKE3/NA/AP4E/NA/ATVSR3/PRA1.B4/NA/GOM8/ERD2B/CLC3/PRA1.B1/VPS28-2/ATSYP23/AP4M/NA/ATSNX1/AP4B/NA/ckl12",19
"GO:0009225","GO:0009225","nucleotide-sugar metabolic process","6/304","52/21895",8.11525960225359e-05,0.00426244349585034,0.00386034153510709,"ATMUM4/AXS1/GLCNA.UT2/GFAT/UXS5/ATUXS3",6
"GO:0009226","GO:0009226","nucleotide-sugar biosynthetic process","5/304","42/21895",0.000278795991429586,0.0139778172066742,0.0126592055438601,"ATMUM4/AXS1/GLCNA.UT2/UXS5/ATUXS3",5
"GO:0031204","GO:0031204","posttranslational protein targeting to membrane, translocation","3/304","10/21895",0.000295855777511084,0.0141882140258576,0.0128497543642114,"NA/NA/NA",3
"GO:0034620","GO:0034620","cellular response to unfolded protein","5/304","43/21895",0.000311929200348563,0.0143357461660194,0.012983368909245,"ATUTR3/ATUTR1/NA/DER1/NA",5
