"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"Chir01Ox-b40950.2",4.17091574060122e-09,1.96294890364393,0.239,0,8.24715169389078e-05,"Chir01Ox-b40950.2"
"Chir02Ox-b17720.2",6.55821488787269e-09,0.480153475979709,0.234,0,0.000129675582977907,"Chir02Ox-b17720.2"
"Chir02Ox-b18710.2",8.08905081505455e-07,1.23037873101633,0.176,0,0.0159944801766074,"Chir02Ox-b18710.2"
"Chir07Ox-b16300.2",2.26238939371903e-05,0.87121702559116,0.133,0,0.447342254820065,"Chir07Ox-b16300.2"
"Chir04Ox-b27280.2",5.10310660718708e-05,0.295232286581012,0.122,0,1,"Chir04Ox-b27280.2"
"Chir05Ox-b26580.2",7.64463980140192e-05,0.288327227510933,0.117,0,1,"Chir05Ox-b26580.2"
"Chir08Ox-b28350.2",0.000449378740266337,0.34110875500935,0.112,0.008,1,"Chir08Ox-b28350.2"
"Chir07Ox-b34270.2",7.82890226122433e-07,0.257245890184648,0.207,0.016,0.0154800884411189,"Chir07Ox-b34270.2"
"Chir07Ox-b30130.2",9.35302794823935e-07,0.332398239677127,0.207,0.016,0.0184937421620537,"Chir07Ox-b30130.2"
"Chir08Ox-b11150.2",2.38892989574504e-05,0.297484962739677,0.165,0.016,0.472363108285666,"Chir08Ox-b11150.2"
"Chir01Ox-b24450.2",0.00181649273533902,0.592693309684336,0.122,0.024,1,"Chir01Ox-b24450.2"
"Chir08Ox-b16220.2",0.00239023367918946,0.328879391291061,0.117,0.024,1,"Chir08Ox-b16220.2"
"Chir06Ox-b02300.2",0.00528112339948566,0.286893220135399,0.106,0.024,1,"Chir06Ox-b02300.2"
"Chir01Ox-b28220.2",0.00857126112234365,1.0888256125328,0.101,0.024,1,"Chir01Ox-b28220.2"
"Chir03Ox-b30300.2",9.280377100221e-06,0.400195348425868,0.202,0.032,0.18350089640267,"Chir03Ox-b30300.2"
"Chir04Ox-b12850.2",1.58125381098687e-05,0.262518162630536,0.202,0.032,0.312661316046434,"Chir04Ox-b12850.2"
"Chir08Ox-b07780.2",0.000198302049926778,0.290335005476963,0.17,0.032,1,"Chir08Ox-b07780.2"
"Chir03Ox-b29700.2",0.00136399526707502,0.296976664810799,0.138,0.032,1,"Chir03Ox-b29700.2"
"Chir08Ox-b16540.2",0.00628820588463596,0.486401086032878,0.117,0.032,1,"Chir08Ox-b16540.2"
"Chir02Ox-b25240.2",0.00857281197803635,0.304516750519954,0.112,0.032,1,"Chir02Ox-b25240.2"
"Chir06Ox-b37840.2",0.0201884028222459,0.265185709102149,0.101,0.032,1,"Chir06Ox-b37840.2"
"Chir04Ox-b10280.2",6.88975893372887e-08,0.613557978823751,0.277,0.04,0.00136231203396621,"Chir04Ox-b10280.2"
"Chir06Ox-b21610.2",1.54168711615615e-05,0.652073320925271,0.207,0.04,0.304837793477555,"Chir06Ox-b21610.2"
"Chir02Ox-b20610.2",3.269500524748e-05,0.44357654168502,0.207,0.04,0.646478338758421,"Chir02Ox-b20610.2"
"Chir08Ox-b29930.2",0.0011435337844655,0.25213878826255,0.16,0.04,1,"Chir08Ox-b29930.2"
"Chir01Ox-b17290.2",0.00189264832274907,0.262981937347256,0.149,0.04,1,"Chir01Ox-b17290.2"
"Chir07Ox-b26220.2",0.0212568948757076,0.764913277266685,0.112,0.04,1,"Chir07Ox-b26220.2"
"Chir06Ox-b25240.2",4.46575353339084e-09,1.42506320076678,0.314,0.048,8.83013446157371e-05,"Chir06Ox-b25240.2"
"Chir04Ox-b29870.2",1.67476041247098e-11,0.877071620796744,0.399,0.064,3.31150376357887e-07,"Chir04Ox-b29870.2"
"Chir02Ox-b21770.2",2.26708127854308e-11,1.94008621965816,0.394,0.064,4.48269981206324e-07,"Chir02Ox-b21770.2"
"Chir06Ox-b11710.2",1.11027036386525e-05,0.590040285608669,0.255,0.064,0.219533759047077,"Chir06Ox-b11710.2"
"Chir01Ox-b21280.2",0.000274075533878339,0.257033508304363,0.213,0.064,1,"Chir01Ox-b21280.2"
"Chir06Ox-b13490.2",0.0125130083867739,0.358677358168047,0.154,0.064,1,"Chir06Ox-b13490.2"
"Chir02Ox-b04170.2",4.10119331154581e-10,0.76474175578937,0.383,0.072,8.10928953491952e-06,"Chir02Ox-b04170.2"
"Chir06Ox-b07320.2",2.63312129799416e-08,0.560579658044686,0.34,0.072,0.000520647074252386,"Chir06Ox-b07320.2"
"Chir02Ox-b02380.2",3.34446965041474e-06,0.504534607885533,0.277,0.072,0.0661301983976506,"Chir02Ox-b02380.2"
"Chir05Ox-b28140.2",1.11879978578452e-05,0.350493444495098,0.266,0.072,0.221220281643173,"Chir05Ox-b28140.2"
"Chir08Ox-b02700.2",0.121932950094964,0.277784522987849,0.128,0.072,1,"Chir08Ox-b02700.2"
"Chir04Ox-b08700.2",0.33340938018678,1.15449361169165,0.101,0.072,1,"Chir04Ox-b08700.2"
"Chir03Ox-b21330.2",8.43836209035983e-14,1.24184121271835,0.468,0.08,1.66851733612685e-09,"Chir03Ox-b21330.2"
"Chir04Ox-b11570.2",1.83850231668063e-05,0.491492263196245,0.266,0.08,0.363527063077261,"Chir04Ox-b11570.2"
"Chir01Ox-b22640.2",0.0181527965417438,0.382836039040623,0.17,0.08,1,"Chir01Ox-b22640.2"
"Chir04Ox-b05810.2",0.0760525116352852,0.366314243332154,0.144,0.08,1,"Chir04Ox-b05810.2"
"Chir02Ox-b12770.2",0.262960483679761,0.258678975802583,0.112,0.08,1,"Chir02Ox-b12770.2"
"Chir02Ox-b11920.2",1.80795481489204e-09,0.7659897091171,0.388,0.088,3.57486905548602e-05,"Chir02Ox-b11920.2"
"Chir04Ox-b27070.2",8.09437362830349e-09,0.733782498757271,0.372,0.088,0.000160050049752445,"Chir04Ox-b27070.2"
"Chir05Ox-b00300.2",6.57879388586169e-05,0.415877593493158,0.255,0.088,1,"Chir05Ox-b00300.2"
"Chir03Ox-b09550.2",0.0361209471998161,0.288906289653291,0.165,0.088,1,"Chir03Ox-b09550.2"
