"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"Chir02Ox-b20340.2",0.00643753382127445,0.422321476385679,0.12,0.041,1,"Chir02Ox-b20340.2"
"Chir01Ox-b41240.2",0.0442856365852349,0.432293744310878,0.104,0.046,1,"Chir01Ox-b41240.2"
"Chir05Ox-b03710.2",2.61412299748888e-05,0.830289068003947,0.2,0.052,0.516890540293476,"Chir05Ox-b03710.2"
"Chir05Ox-b29240.2",0.00192209646516432,0.616000131640467,0.16,0.057,1,"Chir05Ox-b29240.2"
"Chir07Ox-b24620.2",0.0732250479788176,0.25145198143868,0.128,0.072,1,"Chir07Ox-b24620.2"
"Chir04Ox-b10990.2",0.0772502442496405,0.274437456295842,0.128,0.072,1,"Chir04Ox-b10990.2"
"Chir05Ox-b05920.2",0.094702585640212,0.552167497079138,0.128,0.072,1,"Chir05Ox-b05920.2"
"Chir01Ox-b41230.2",0.0679066526473491,0.595237277984405,0.152,0.088,1,"Chir01Ox-b41230.2"
"Chir03Ox-b14050.2",0.00740150257705205,0.345503265071025,0.192,0.093,1,"Chir03Ox-b14050.2"
"Chir03Ox-b12040.2",0.692388688116411,0.446755361688515,0.104,0.093,1,"Chir03Ox-b12040.2"
