"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
0,0.287627083419325,0.278,0.026,0,"Chir08Ox-b17810.2"
0,0.432350850672279,0.301,0.046,0,"Chir04Ox-b16340.2"
0,0.251036662677061,0.421,0.046,0,"Chir07Ox-b23260.2"
0,1.05872290434346,0.515,0.049,0,"Chir05Ox-b16620.2"
0,0.745587098494195,0.301,0.051,0,"Chir08Ox-b18100.2"
0,0.360992664170177,0.439,0.052,0,"Chir05Ox-b21740.2"
0,0.319392138614371,0.265,0.052,0,"Chir07Ox-b11460.2"
0,0.428988093247379,0.478,0.054,0,"Chir03Ox-b35140.2"
0,0.342953105853782,0.48,0.054,0,"Chir05Ox-b21300.2"
0,0.405323382512787,0.475,0.058,0,"Chir01Ox-b16130.2"
0,0.548064383607747,0.482,0.059,0,"Chir01Ox-b16660.2"
0,1.43231385868091,0.519,0.059,0,"Chir03Ox-b12040.2"
0,0.287352065657712,0.447,0.059,0,"Chir07Ox-b25670.2"
0,0.39451282294381,0.533,0.06,0,"Chir03Ox-b09520.2"
0,0.370021023684351,0.444,0.063,0,"Chir01Ox-b23560.2"
0,0.325496692201826,0.495,0.063,0,"Chir01Ox-b32830.2"
0,0.602352357573453,0.467,0.063,0,"Chir03Ox-b10770.2"
0,0.599522520858102,0.525,0.064,0,"Chir03Ox-b30200.2"
0,0.303510030940228,0.331,0.065,0,"Chir02Ox-b02110.2"
0,0.654185414719875,0.58,0.065,0,"Chir03Ox-b31960.2"
0,0.381479929460604,0.55,0.065,0,"Chir05Ox-b28940.2"
0,0.947070226877801,0.716,0.066,0,"Chir05Ox-b04890.2"
0,0.309425650191522,0.477,0.068,0,"Chir05Ox-b12760.2"
0,0.817682448824624,0.565,0.068,0,"Chir07Ox-b34930.2"
0,0.284770165873839,0.476,0.071,0,"Chir01Ox-b06000.2"
0,1.74241517464709,0.428,0.071,0,"Chir08Ox-b30340.2"
0,0.380710019112515,0.323,0.075,0,"Chir02Ox-b16200.2"
0,0.434228724136252,0.576,0.076,0,"Chir06Ox-b33050.2"
0,0.858092705041208,0.554,0.077,0,"Chir03Ox-b04700.2"
0,0.49153887315168,0.563,0.077,0,"Chir05Ox-b03360.2"
0,0.84035363039094,0.476,0.077,0,"Chir07Ox-b06540.2"
0,0.379106653495743,0.52,0.078,0,"Chir01Ox-b17560.2"
0,1.17576198545698,0.433,0.078,0,"Chir08Ox-b30440.2"
0,0.603230533762665,0.319,0.079,0,"Chir05Ox-b17110.2"
0,0.291168989344633,0.416,0.08,0,"Chir01Ox-b38820.2"
0,0.405180677234886,0.37,0.08,0,"Chir05Ox-b17060.2"
0,0.357387916953504,0.45,0.081,0,"Chir06Ox-b37380.2"
0,0.801217610874004,0.8,0.082,0,"Chir08Ox-b01870.2"
0,1.19843451637246,0.599,0.084,0,"Chir01Ox-b02880.2"
0,0.577380575892818,0.418,0.084,0,"Chir02Ox-b02100.2"
0,1.28028040701885,0.784,0.084,0,"Chir03Ox-b02270.2"
0,0.315378580400071,0.431,0.085,0,"Chir02Ox-b13120.2"
0,1.10954614578968,0.691,0.085,0,"Chir06Ox-b02560.2"
0,0.736357531824197,0.783,0.086,0,"Chir06Ox-b36620.2"
0,0.318814132582938,0.316,0.087,0,"Chir03Ox-b16050.2"
0,0.279733778551976,0.482,0.088,0,"Chir05Ox-b05360.2"
0,0.595225907738945,0.419,0.088,0,"Chir06Ox-b05150.2"
0,1.79023411285693,0.868,0.088,0,"Chir06Ox-b37850.2"
0,0.550828948448686,0.704,0.089,0,"Chir07Ox-b18450.2"
0,0.493117567251342,0.497,0.089,0,"Chir07Ox-b25410.2"
0,0.822008289764893,0.79,0.09,0,"Chir01Ox-b04690.2"
0,0.429241195069162,0.559,0.09,0,"Chir08Ox-b29660.2"
0,0.86704350713979,0.311,0.093,0,"Chir05Ox-b16570.2"
0,0.367118684523941,0.589,0.093,0,"Chir07Ox-b19650.2"
0,0.763322595023358,0.744,0.093,0,"Chir07Ox-b23780.2"
5.20439985552699e-128,0.35183597128207,0.206,0.093,1.02906598343335e-123,"Chir06Ox-b04370.2"
0,0.56378598408716,0.663,0.097,0,"Chir04Ox-b30460.2"
0,0.598526369435044,0.7,0.098,0,"Chir02Ox-b11370.2"
0,0.530093261571338,0.613,0.098,0,"Chir02Ox-b23850.2"
0,0.653644051775672,0.559,0.098,0,"Chir07Ox-b13730.2"
0,0.951276363866959,0.8,0.099,0,"Chir01Ox-b01810.2"
0,1.49411962867937,0.466,0.099,0,"Chir08Ox-b02080.2"
0,0.511747827745667,0.639,0.1,0,"Chir01Ox-b18580.2"
0,0.518577331742749,0.567,0.1,0,"Chir06Ox-b09080.2"
0,0.938228749514309,0.748,0.1,0,"Chir07Ox-b10240.2"
0,0.996644825801873,0.656,0.101,0,"Chir05Ox-b03290.2"
0,0.981927088521929,0.573,0.103,0,"Chir06Ox-b23890.2"
0,1.47169852965887,0.782,0.103,0,"Chir07Ox-b12350.2"
0,0.330487229754146,0.439,0.104,0,"Chir01Ox-b02600.2"
0,1.7550238290743,0.56,0.105,0,"Chir01Ox-b08130.2"
0,0.438025281361362,0.499,0.106,0,"Chir04Ox-b24920.2"
0,0.798593265400798,0.815,0.106,0,"Chir07Ox-b35530.2"
0,2.20512280613078,0.413,0.107,0,"Chir03Ox-b01760.2"
0,0.96872644570347,0.692,0.108,0,"Chir01Ox-b18390.2"
0,0.272219836958643,0.46,0.109,0,"Chir01Ox-b19880.2"
0,0.697113575169249,0.783,0.11,0,"Chir02Ox-b06880.2"
0,0.886639744325739,0.841,0.11,0,"Chir02Ox-b18900.2"
0,0.411551183093203,0.533,0.11,0,"Chir08Ox-b12940.2"
0,0.743303421846894,0.494,0.111,0,"Chir03Ox-b13730.2"
0,1.60237033441579,0.63,0.111,0,"Chir07Ox-b33070.2"
0,0.530998413809066,0.694,0.113,0,"Chir05Ox-b19650.2"
0,0.287175445165534,0.52,0.113,0,"Chir06Ox-b26780.2"
0,1.81068838646072,0.608,0.113,0,"Chir06Ox-b32640.2"
0,0.961006327350489,0.543,0.113,0,"Chir08Ox-b03040.2"
0,0.575378162114879,0.685,0.115,0,"Chir04Ox-b20070.2"
0,0.66472081357198,0.769,0.115,0,"Chir08Ox-b09270.2"
0,1.18168225861847,0.852,0.117,0,"Chir03Ox-b00380.2"
0,0.669147055881651,0.655,0.118,0,"Chir06Ox-b35060.2"
0,1.43920301334649,0.879,0.121,0,"Chir01Ox-b34950.2"
0,0.824108756470828,0.836,0.122,0,"Chir06Ox-b12500.2"
0,0.91816348493287,0.851,0.125,0,"Chir01Ox-b41990.2"
0,1.19479028054498,0.899,0.127,0,"Chir01Ox-b20780.2"
0,1.24078729006794,0.495,0.127,0,"Chir01Ox-b29930.2"
0,1.04998358856232,0.843,0.127,0,"Chir04Ox-b15660.2"
0,0.442141250804898,0.662,0.128,0,"Chir06Ox-b33480.2"
0,1.57085461880908,0.73,0.13,0,"Chir02Ox-b23430.2"
0,0.329864893139625,0.496,0.13,0,"Chir04Ox-b02920.2"
0,0.476642958368147,0.536,0.131,0,"Chir04Ox-b04130.2"
0,0.874129500230527,0.835,0.131,0,"Chir05Ox-b24490.2"
0,0.783008191142287,0.783,0.133,0,"Chir01Ox-b01770.2"
0,0.450619906566149,0.571,0.134,0,"Chir04Ox-b26990.2"
0,1.53437555708135,0.936,0.136,0,"Chir08Ox-b17470.2"
0,0.283522195005811,0.528,0.139,0,"Chir07Ox-b33640.2"
0,0.389378465058743,0.517,0.14,0,"Chir03Ox-b02860.2"
0,0.440062123133788,0.659,0.142,0,"Chir01Ox-b00560.2"
0,0.433457377951946,0.587,0.142,0,"Chir01Ox-b01880.2"
0,1.14025177205034,0.892,0.144,0,"Chir04Ox-b01980.2"
0,0.435920103840985,0.583,0.145,0,"Chir03Ox-b06120.2"
0,2.09420477948957,0.667,0.145,0,"Chir04Ox-b05690.2"
0,1.80314543025287,0.549,0.145,0,"Chir06Ox-b23140.2"
0,0.276580446893019,0.521,0.148,0,"Chir02Ox-b19720.2"
0,0.838031519305607,0.863,0.149,0,"Chir07Ox-b08900.2"
0,0.261639943470818,0.509,0.15,0,"Chir06Ox-b31190.2"
0,0.452073520983746,0.687,0.151,0,"Chir01Ox-b39150.2"
0,1.067608605939,0.693,0.151,0,"Chir06Ox-b29970.2"
0,0.886520041709136,0.866,0.152,0,"Chir02Ox-b19360.2"
0,0.981056682761911,0.87,0.153,0,"Chir03Ox-b20030.2"
0,2.24478620540317,0.929,0.153,0,"Chir08Ox-b07120.2"
0,0.392138009320236,0.469,0.154,0,"Chir01Ox-b30050.2"
0,1.11772484113233,0.869,0.155,0,"Chir01Ox-b20440.2"
0,0.77664472219289,0.814,0.155,0,"Chir04Ox-b28290.2"
0,0.764061282721985,0.835,0.155,0,"Chir06Ox-b09350.2"
0,0.516345799611945,0.729,0.158,0,"Chir06Ox-b27720.2"
0,0.257111172779777,0.489,0.161,0,"Chir04Ox-b11470.2"
0,0.581446467844771,0.761,0.163,0,"Chir03Ox-b17210.2"
0,0.341715441651381,0.603,0.163,0,"Chir04Ox-b20630.2"
0,0.936744281544154,0.505,0.163,0,"Chir06Ox-b00350.2"
0,1.25738783060511,0.835,0.165,0,"Chir04Ox-b10210.2"
0,0.511696667693792,0.743,0.165,0,"Chir07Ox-b21650.2"
0,1.54870199031989,0.934,0.167,0,"Chir02Ox-b23650.2"
0,1.05369476603026,0.801,0.168,0,"Chir03Ox-b15310.2"
0,0.34751321358888,0.522,0.17,0,"Chir03Ox-b35050.2"
0,1.08146619789007,0.918,0.17,0,"Chir07Ox-b06190.2"
0,1.02719359661456,0.81,0.171,0,"Chir02Ox-b25520.2"
0,0.694137936724934,0.716,0.172,0,"Chir01Ox-b07390.2"
0,0.259606943443946,0.547,0.173,0,"Chir02Ox-b22020.2"
0,1.05795654206462,0.921,0.173,0,"Chir03Ox-b23840.2"
0,0.564158280409353,0.745,0.173,0,"Chir05Ox-b22680.2"
0,0.513333404559516,0.703,0.173,0,"Chir07Ox-b01770.2"
0,0.705245709795028,0.826,0.173,0,"Chir08Ox-b18690.2"
0,1.38941164125314,0.888,0.174,0,"Chir03Ox-b17520.2"
0,1.10949339638721,0.928,0.174,0,"Chir06Ox-b15860.2"
0,2.0624423613131,0.952,0.175,0,"Chir06Ox-b22210.2"
0,0.830572475307428,0.796,0.178,0,"Chir04Ox-b12000.2"
0,0.919687041885611,0.871,0.179,0,"Chir03Ox-b18900.2"
0,1.58608083726096,0.958,0.179,0,"Chir08Ox-b04120.2"
0,0.496965998768004,0.71,0.181,0,"Chir03Ox-b27760.2"
0,1.20005200305921,0.615,0.184,0,"Chir07Ox-b30590.2"
0,0.755468103807227,0.8,0.188,0,"Chir08Ox-b25050.2"
0,1.1448115231388,0.865,0.189,0,"Chir04Ox-b04480.2"
0,1.46126404798291,0.925,0.19,0,"Chir02Ox-b14690.2"
0,0.326652857387828,0.586,0.196,0,"Chir06Ox-b33710.2"
0,0.473590917521837,0.697,0.196,0,"Chir07Ox-b30700.2"
0,0.333552787105572,0.517,0.2,0,"Chir06Ox-b00290.2"
0,0.54006487896108,0.758,0.2,0,"Chir06Ox-b20460.2"
0,1.47030817879096,0.955,0.2,0,"Chir08Ox-b29030.2"
0,0.280787187923048,0.516,0.203,0,"Chir05Ox-b18930.2"
0,0.96048742927999,0.897,0.208,0,"Chir05Ox-b08810.2"
0,0.266463592473273,0.573,0.208,0,"Chir07Ox-b22270.2"
0,0.874272709939694,0.88,0.212,0,"Chir04Ox-b15490.2"
0,1.65848173999495,0.968,0.213,0,"Chir08Ox-b13230.2"
0,1.42299080391546,0.94,0.213,0,"Chir08Ox-b23400.2"
0,1.21096247410931,0.673,0.222,0,"Chir06Ox-b25630.2"
0,0.449920308605487,0.7,0.223,0,"Chir03Ox-b10900.2"
0,0.253176961576642,0.544,0.223,0,"Chir08Ox-b21680.2"
0,0.475241730474551,0.685,0.225,0,"Chir04Ox-b30860.2"
0,0.259287235270573,0.58,0.226,0,"Chir07Ox-b25360.2"
0,1.04792803773188,0.924,0.229,0,"Chir08Ox-b03360.2"
0,0.268446462160297,0.585,0.232,0,"Chir02Ox-b14490.2"
0,0.277536246596089,0.597,0.233,0,"Chir01Ox-b20730.2"
0,0.4835487622843,0.722,0.233,0,"Chir02Ox-b27640.2"
0,0.877082279096898,0.883,0.234,0,"Chir07Ox-b13990.2"
0,0.672364125688403,0.753,0.236,0,"Chir07Ox-b26170.2"
0,1.15608858649268,0.884,0.236,0,"Chir07Ox-b30150.2"
0,0.535454335836582,0.784,0.237,0,"Chir04Ox-b18400.2"
0,0.791110070025422,0.876,0.243,0,"Chir06Ox-b26540.2"
0,0.594619835688471,0.781,0.243,0,"Chir08Ox-b25220.2"
0,0.615189339472769,0.717,0.246,0,"Chir01Ox-b10590.2"
0,0.546116436429417,0.788,0.248,0,"Chir04Ox-b21110.2"
0,0.921081680528955,0.869,0.248,0,"Chir08Ox-b02270.2"
0,1.33141475673556,0.747,0.25,0,"Chir01Ox-b00630.2"
0,0.390189306108542,0.659,0.251,0,"Chir07Ox-b36090.2"
0,0.394201614856706,0.719,0.256,0,"Chir07Ox-b07260.2"
0,0.500986259256162,0.7,0.256,0,"Chir07Ox-b10210.2"
0,0.281345509544796,0.627,0.259,0,"Chir03Ox-b13700.2"
0,0.375502200766529,0.706,0.261,0,"Chir03Ox-b35240.2"
0,1.16393782817313,0.871,0.263,0,"Chir05Ox-b23660.2"
0,0.304773127449478,0.634,0.264,0,"Chir06Ox-b29050.2"
0,0.476081606029936,0.697,0.266,0,"Chir02Ox-b09540.2"
0,0.380139124818717,0.744,0.27,0,"Chir04Ox-b25010.2"
0,0.26054450135159,0.581,0.27,0,"Chir07Ox-b10980.2"
0,2.72277550954486,0.974,0.276,0,"Chir07Ox-b20800.2"
0,0.32975692408881,0.672,0.278,0,"Chir03Ox-b05790.2"
0,0.584231736103344,0.83,0.288,0,"Chir01Ox-b15710.2"
0,0.583831629941475,0.695,0.297,0,"Chir03Ox-b12200.2"
0,0.255477131402331,0.646,0.298,0,"Chir08Ox-b11590.2"
0,0.255799394096672,0.623,0.3,0,"Chir06Ox-b01460.2"
0,0.491660131020492,0.724,0.302,0,"Chir01Ox-b09060.2"
0,0.36532378344816,0.731,0.303,0,"Chir05Ox-b28000.2"
0,0.333283850569131,0.624,0.304,0,"Chir02Ox-b12130.2"
0,0.646071213881677,0.752,0.307,0,"Chir03Ox-b34180.2"
0,0.300245495015013,0.692,0.311,0,"Chir01Ox-b17660.2"
0,1.34287446758391,0.745,0.312,0,"Chir03Ox-b23910.2"
0,0.304621919082046,0.703,0.314,0,"Chir06Ox-b30890.2"
0,1.09118644138045,0.949,0.32,0,"Chir08Ox-b05210.2"
0,0.309657656955341,0.714,0.323,0,"Chir05Ox-b22490.2"
0,0.519237094003668,0.818,0.33,0,"Chir08Ox-b17800.2"
0,1.18710127011203,0.95,0.331,0,"Chir01Ox-b33640.2"
0,0.938800227805231,0.909,0.331,0,"Chir06Ox-b08050.2"
0,0.393854723315293,0.695,0.332,0,"Chir05Ox-b00620.2"
0,0.601187425668108,0.839,0.333,0,"Chir01Ox-b17210.2"
0,0.332304393495257,0.717,0.337,0,"Chir06Ox-b17880.2"
0,0.275060964893467,0.69,0.341,0,"Chir04Ox-b00510.2"
0,0.308054771405947,0.693,0.343,0,"Chir02Ox-b24650.2"
0,0.57183020006839,0.836,0.344,0,"Chir03Ox-b32830.2"
0,0.432780309248666,0.783,0.347,0,"Chir08Ox-b19620.2"
0,0.571474596377585,0.865,0.35,0,"Chir04Ox-b14490.2"
0,0.410011838768024,0.824,0.352,0,"Chir01Ox-b00900.2"
0,0.584790827705586,0.856,0.353,0,"Chir08Ox-b24910.2"
0,0.35478412304898,0.786,0.356,0,"Chir01Ox-b36420.2"
0,0.257144627738416,0.69,0.363,0,"Chir08Ox-b00640.2"
0,0.55794938702768,0.851,0.364,0,"Chir07Ox-b34450.2"
0,0.869795018214601,0.888,0.365,0,"Chir06Ox-b12300.2"
0,0.277009879517654,0.71,0.365,0,"Chir07Ox-b12300.2"
0,0.937397644911004,0.769,0.373,0,"Chir01Ox-b29240.2"
0,0.460230080768438,0.753,0.375,0,"Chir01Ox-b15670.2"
0,1.14211545677609,0.819,0.376,0,"Chir01Ox-b09460.2"
