"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009733","GO:0009733","response to auxin","24/256","337/21895",1.82319821686204e-12,1.56612726828449e-09,1.24169394348393e-09,"ARF5/BG3/ATPIN1/UMAMIT5/PIN6/LAX3/BRL2/IAA13/ARF3/AtAUX1/FL2/IAA2/IAA30/FKD1/SAUR35/AXR5/ATHB-2/IAA27/ATHB-8/AIL6/AGL15/IAA28/DFL1/BT1",24
"GO:0003002","GO:0003002","regionalization","17/256","179/21895",3.96025855809891e-11,1.70093105070348e-08,1.34857225636316e-08,"CVP2/OBP2/ARF5/ATHB-15/ATPIN1/BRL2/AtMYB88/LAX2/ATDOF2.4/OPS/FL2/DOF6/FKD1/SGR7/AIL6/DOF5.3/IFL",17
"GO:0043455","GO:0043455","regulation of secondary metabolic process","9/256","65/21895",6.41012114018879e-08,1.10125881188443e-05,8.73125974253084e-06,"OBP2/AtMYB20/ATBZIP12/KFB39/DAG2/CLE25/ATWRKY13/AtMYB43/AtMYB28",9
"GO:1905392","GO:1905392","plant organ morphogenesis","21/256","448/21895",8.0575192384875e-08,1.15356817097679e-05,9.14599113561652e-06,"CVP2/ATHB-15/ATPIN1/PIN6/LAX3/LAX2/DROP1/AtAUX1/AT3G01472.1/ROXY1/OPS/ATNEK5/ATAIG1/ATPSK3/ATHB-2/DROP2/ARR10/AIL6/IAA28/AGP14/ATPSK5",21
"GO:0090698","GO:0090698","post-embryonic plant morphogenesis","14/256","203/21895",1.28676174899489e-07,1.5086130776003e-05,1.19609418688486e-05,"CVP2/ATPIN1/LAX3/AtMYB88/LAX2/AtAUX1/ROXY1/OPS/ATNEK5/ATCKX6/ATHB-2/AIL6/IAA28/GDPDL4",14
"GO:0010087","GO:0010087","phloem or xylem histogenesis","10/256","104/21895",3.98877158073711e-07,3.80706087539242e-05,3.01840375758703e-05,"ATHB-15/AHP6/OPS/FL2/FKD1/ATHB-8/ANAC076/ACL5/IFL/PXY",10
"GO:0071365","GO:0071365","cellular response to auxin stimulus","10/256","107/21895",5.20756411058677e-07,4.47329757099403e-05,3.5466252416312e-05,"BG3/ATPIN1/UMAMIT5/PIN6/BRL2/FL2/FKD1/AIL6/AGL15/DFL1",10
"GO:0003008","GO:0003008","system process","5/256","21/21895",3.66906395093753e-06,0.000185395643167961,0.00014698974465985,"BRL2/OPS/AtHSPR/SMXL5/AtNPF2.11",5
"GO:0003013","GO:0003013","circulatory system process","5/256","21/21895",3.66906395093753e-06,0.000185395643167961,0.00014698974465985,"BRL2/OPS/AtHSPR/SMXL5/AtNPF2.11",5
"GO:0003018","GO:0003018","vascular process in circulatory system","5/256","21/21895",3.66906395093753e-06,0.000185395643167961,0.00014698974465985,"BRL2/OPS/AtHSPR/SMXL5/AtNPF2.11",5
"GO:0010232","GO:0010232","vascular transport","5/256","21/21895",3.66906395093753e-06,0.000185395643167961,0.00014698974465985,"BRL2/OPS/AtHSPR/SMXL5/AtNPF2.11",5
"GO:0010233","GO:0010233","phloem transport","5/256","21/21895",3.66906395093753e-06,0.000185395643167961,0.00014698974465985,"BRL2/OPS/AtHSPR/SMXL5/AtNPF2.11",5
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","9/256","123/21895",1.46482266241846e-05,0.000662254035272345,0.000525063857387669,"BAH1/OBP2/AtbHLH112/UMAMIT5/ATBZIP12/DAG2/ATNEK5/CLE25/AtMYB28",9
"GO:0048507","GO:0048507","meristem development","13/256","284/21895",3.23987450400906e-05,0.00127631395291376,0.00101191731822217,"CVP2/ARF5/ATHB-15/CIK2/ARF3/BAM3/CIK3/ARR10/ATHB-8/AIL6/AGO10/IFL/PXY",13
"GO:0010817","GO:0010817","regulation of hormone levels","12/256","254/21895",4.80543247820052e-05,0.00179472456468446,0.00142293584137105,"BG3/ATPIN1/UMAMIT5/PIN6/LAX3/ARF3/AtAUX1/RGLG1/ATMES17/ATCKX6/SGR7/ACL5",12
"GO:0010075","GO:0010075","regulation of meristem growth","6/256","57/21895",5.30701409646086e-05,0.00189946879535828,0.00150598163175885,"ATHB-15/CIK2/BAM3/CIK3/ARR10/AIL6",6
"GO:0048826","GO:0048826","cotyledon morphogenesis","4/256","22/21895",0.000113130921300239,0.00388717845587621,0.00308192446657914,"CVP2/ATPIN1/LAX2/OPS",4
"GO:1905393","GO:1905393","plant organ formation","8/256","128/21895",0.000133797047074439,0.00442044859372859,0.00350472426952074,"ATPIN1/LAX3/AtAUX1/ROXY1/ATNEK5/ATHB-2/AIL6/PXY",8
"GO:0010067","GO:0010067","procambium histogenesis","3/256","10/21895",0.000178401607675491,0.00547310646404453,0.00433931729947529,"CVP2/ATHB-8/PXY",3
"GO:2000762","GO:2000762","regulation of phenylpropanoid metabolic process","4/256","25/21895",0.000190320452308279,0.00547707798559597,0.00434246609482335,"AtMYB20/KFB39/ATWRKY13/AtMYB43",4
"GO:0048527","GO:0048527","lateral root development","8/256","135/21895",0.000193272439427009,0.00547707798559597,0.00434246609482335,"PIN6/LAX3/AtMYB88/AtAUX1/ATNEK5/ATHB-2/AIL6/IAA28",8
"GO:0010565","GO:0010565","regulation of cellular ketone metabolic process","7/256","102/21895",0.000197659391796828,0.00547707798559597,0.00434246609482335,"BAH1/AtbHLH112/UMAMIT5/ATBZIP12/DAG2/ATNEK5/CLE25",7
"GO:0019748","GO:0019748","secondary metabolic process","13/256","363/21895",0.000371482538429161,0.00839746053975394,0.00665787264165284,"OBP2/AtMYB20/ATMYB63/ATBZIP12/KFB39/DAG2/CLE25/AtPCBER1/ATWRKY13/Rap2.6L/AtMYB43/GSM1/AtMYB28",13
"GO:0060918","GO:0060918","auxin transport","7/256","114/21895",0.000391233123761631,0.0084573461820942,0.00670535258846265,"BG3/ATPIN1/UMAMIT5/PIN6/LAX3/AtAUX1/ACL5",7
"GO:2000652","GO:2000652","regulation of secondary cell wall biogenesis","4/256","30/21895",0.000393822872274468,0.0084573461820942,0.00670535258846265,"AtMYB20/ATMYB63/ANAC076/AtMYB43",4
"GO:0048878","GO:0048878","chemical homeostasis","14/256","415/21895",0.000406446623184497,0.00851555242232886,0.00675150103210192,"ATFRO2/ATRBOH/ATPIN1/PIN6/AtMYB88/ATMT3/CCH/ATECA2/AtHSPR/SGR7/AAD3/ATBZIP9/DFL1/SMXL5",14
"GO:1901141","GO:1901141","regulation of lignin biosynthetic process","3/256","14/21895",0.000522717869904031,0.00935447188015755,0.00741663293482255,"AtMYB20/ATWRKY13/AtMYB43",3
"GO:0009834","GO:0009834","plant-type secondary cell wall biogenesis","6/256","88/21895",0.000586360914256147,0.0100736805069206,0.00798685287418373,"AtMYB20/UMAMIT5/ATMYB63/PXC1/ANAC076/AtMYB43",6
"GO:1902584","GO:1902584","positive regulation of response to water deprivation","3/256","15/21895",0.000647768409468998,0.0107006358410359,0.00848393038312635,"AtMYB88/ARF3/CLE25",3
"GO:0010014","GO:0010014","meristem initiation","4/256","35/21895",0.00071876077384515,0.0116493491459054,0.00923611163213132,"ATHB-15/ATHB-8/AGO10/IFL",4
