"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099503","GO:0099503","secretory vesicle","7/152","174/25124",9.42637118558154e-05,0.00461892188093495,0.00436589823332198,"NA/NA/NA/AtBG3/AtcathB3/ChiC/AGAL2",7
"GO:0031012","GO:0031012","extracellular matrix","2/152","21/25124",0.00708122041470822,0.132600090884103,0.125336283542439,"ATPSK3/ATPSK5",2
"GO:0005615","GO:0005615","extracellular space","4/152","130/25124",0.00811837291127159,0.132600090884103,0.125336283542439,"ASY1/AtcathB3/BRS1/AtCAPE8",4
"GO:0005764","GO:0005764","lysosome","2/152","45/25124",0.030377871179501,0.372128921948887,0.351743771552117,"ASY1/AtcathB3",2
"GO:0000323","GO:0000323","lytic vacuole","2/152","51/25124",0.038217880825012,0.374535232085118,0.354018264484322,"ASY1/AtcathB3",2
"GO:0009505","GO:0009505","plant-type cell wall","4/152","235/25124",0.0547981119173587,0.447517913991762,0.423002969186628,"ATEXP4/NA/AGAL2/NA",4
"GO:0000786","GO:0000786","nucleosome","1/152","17/25124",0.0980491126456275,0.656666561816615,0.620694494520538,"HIS1-3",1
"GO:0031225","GO:0031225","anchored component of membrane","4/152","315/25124",0.124515642462472,0.656666561816615,0.620694494520538,"NA/AtBG3/AGP25/NA",4
"GO:0044815","GO:0044815","DNA packaging complex","1/152","25/25124",0.140824365127584,0.656666561816615,0.620694494520538,"HIS1-3",1
"GO:0000785","GO:0000785","chromatin","3/152","226/25124",0.157505551436314,0.656666561816615,0.620694494520538,"IRX11/ASY1/HIS1-3",3
"GO:0000794","GO:0000794","condensed nuclear chromosome","1/152","42/25124",0.225145691656591,0.656666561816615,0.620694494520538,"ASY1",1
"GO:0018995","GO:0018995","host cellular component","2/152","161/25124",0.254625809683994,0.656666561816615,0.620694494520538,"HIS1-3/CYCD4;1",2
"GO:0033643","GO:0033643","host cell part","2/152","161/25124",0.254625809683994,0.656666561816615,0.620694494520538,"HIS1-3/CYCD4;1",2
"GO:0033646","GO:0033646","host intracellular part","2/152","161/25124",0.254625809683994,0.656666561816615,0.620694494520538,"HIS1-3/CYCD4;1",2
"GO:0033647","GO:0033647","host intracellular organelle","2/152","161/25124",0.254625809683994,0.656666561816615,0.620694494520538,"HIS1-3/CYCD4;1",2
"GO:0033648","GO:0033648","host intracellular membrane-bounded organelle","2/152","161/25124",0.254625809683994,0.656666561816615,0.620694494520538,"HIS1-3/CYCD4;1",2
"GO:0042025","GO:0042025","host cell nucleus","2/152","161/25124",0.254625809683994,0.656666561816615,0.620694494520538,"HIS1-3/CYCD4;1",2
"GO:0043656","GO:0043656","host intracellular region","2/152","161/25124",0.254625809683994,0.656666561816615,0.620694494520538,"HIS1-3/CYCD4;1",2
"GO:0043657","GO:0043657","host cell","2/152","161/25124",0.254625809683994,0.656666561816615,0.620694494520538,"HIS1-3/CYCD4;1",2
"GO:0016592","GO:0016592","mediator complex","1/152","54/25124",0.279665090831785,0.685179472537873,0.647645473505186,"NA",1
"GO:0032993","GO:0032993","protein-DNA complex","1/152","61/25124",0.309689982891975,0.690107402813542,0.652303452713123,"HIS1-3",1
"GO:0000307","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","1/152","62/25124",0.313876517728204,0.690107402813542,0.652303452713123,"CYCD4;1",1
"GO:0000793","GO:0000793","condensed chromosome","1/152","66/25124",0.33037192120709,0.690107402813542,0.652303452713123,"ASY1",1
"GO:0015629","GO:0015629","actin cytoskeleton","1/152","70/25124",0.346473297861551,0.690107402813542,0.652303452713123,"ADF5",1
"GO:0005856","GO:0005856","cytoskeleton","3/152","348/25124",0.352095613680379,0.690107402813542,0.652303452713123,"ADF5/ARAC9/MIDD1",3
"GO:1902554","GO:1902554","serine/threonine protein kinase complex","1/152","80/25124",0.385063698688352,0.72569697060497,0.685943430861841,"CYCD4;1",1
"GO:1902911","GO:1902911","protein kinase complex","1/152","90/25124",0.421389464708945,0.754804618971282,0.713456567878334,"CYCD4;1",1
"GO:0000228","GO:0000228","nuclear chromosome","2/152","242/25124",0.431316925126447,0.754804618971282,0.713456567878334,"IRX11/ASY1",2
"GO:0005694","GO:0005694","chromosome","3/152","416/25124",0.461981713620988,0.78058979198029,0.737829234095226,"IRX11/ASY1/HIS1-3",3
"GO:0042995","GO:0042995","cell projection","1/152","119/25124",0.515114301279013,0.805442296345724,0.761320323076517,"ARAC9",1
"GO:0005938","GO:0005938","cell cortex","1/152","126/25124",0.535376822418437,0.805442296345724,0.761320323076517,"ARAC9",1
"GO:0048046","GO:0048046","apoplast","2/152","301/25124",0.545583130273782,0.805442296345724,0.761320323076517,"AtBG3/AGAL2",2
"GO:0005730","GO:0005730","nucleolus","3/152","486/25124",0.566045641171481,0.805442296345724,0.761320323076517,"NA/PCK1/TPPJ",3
"GO:0005777","GO:0005777","peroxisome","2/152","324/25124",0.585632670626323,0.805442296345724,0.761320323076517,"scpl20/ADR",2
"GO:0042579","GO:0042579","microbody","2/152","324/25124",0.585632670626323,0.805442296345724,0.761320323076517,"scpl20/ADR",2
"GO:0000790","GO:0000790","nuclear chromatin","1/152","150/25124",0.598670827310634,0.805442296345724,0.761320323076517,"IRX11",1
"GO:0005874","GO:0005874","microtubule","1/152","169/25124",0.642639024223179,0.805442296345724,0.761320323076517,"MIDD1",1
"GO:0046658","GO:0046658","anchored component of plasma membrane","1/152","174/25124",0.653391463962777,0.805442296345724,0.761320323076517,"AtBG3",1
"GO:0099081","GO:0099081","supramolecular polymer","1/152","184/25124",0.673941513268871,0.805442296345724,0.761320323076517,"MIDD1",1
"GO:0099512","GO:0099512","supramolecular fiber","1/152","184/25124",0.673941513268871,0.805442296345724,0.761320323076517,"MIDD1",1
"GO:0099513","GO:0099513","polymeric cytoskeletal fiber","1/152","184/25124",0.673941513268871,0.805442296345724,0.761320323076517,"MIDD1",1
"GO:0061695","GO:0061695","transferase complex, transferring phosphorus-containing groups","1/152","234/25124",0.759886573131066,0.878526536071759,0.830401022280503,"CYCD4;1",1
"GO:0005654","GO:0005654","nucleoplasm","2/152","475/25124",0.784995505784746,0.878526536071759,0.830401022280503,"ASY1/NA",2
"GO:0015630","GO:0015630","microtubule cytoskeleton","1/152","255/25124",0.788880971166478,0.878526536071759,0.830401022280503,"MIDD1",1
"GO:0031226","GO:0031226","intrinsic component of plasma membrane","1/152","273/25124",0.810946476915389,0.883030608196756,0.834658362205312,"AtBG3",1
"GO:0099080","GO:0099080","supramolecular complex","1/152","290/25124",0.829676859953665,0.883786220385426,0.835372582104377,"MIDD1",1
"GO:0005802","GO:0005802","trans-Golgi network","1/152","313/25124",0.852116122627858,0.888376383165213,0.839711296654552,"FL1",1
"GO:0098791","GO:0098791","Golgi apparatus subcompartment","1/152","391/25124",0.90849831264397,0.923956112285813,0.873341975092927,"FL1",1
"GO:0016021","GO:0016021","integral component of membrane","1/152","421/25124",0.923956112285813,0.923956112285813,0.873341975092927,"AHA1",1
