"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098803","GO:0098803","respiratory chain complex","49/683","89/25124",4.19083901547536e-53,4.80945086757742e-51,3.31610034537629e-51,"SDH6/NA/SDH5/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/ATOEP16-3/SDH8/SDH4/MPPBETA/NA/NA/NA/NA/NA/NA/NA/NA/SDH7/AtCAL2/NA/NA/NA/NA/NA/NA/SDH3-2/NA/AtCIB22/NA/NA/RISP/SDH2-2/NA/NA/NA/GAMMA/SDH1-1/FRO1",49
"GO:0098800","GO:0098800","inner mitochondrial membrane protein complex","59/683","148/25124",4.20039377080997e-53,4.80945086757742e-51,3.31610034537629e-51,"SDH6/NA/TOM20-2/SDH5/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/MGP1/NA/NA/ATP3/NA/NA/ATOEP16-3/SDH8/SDH4/MPPBETA/NA/NA/NA/NA/NA/NA/NA/NA/SDH7/AtCAL2/ATPQ/NA/NA/NA/NA/NA/NA/NA/NA/SDH3-2/NA/AtCIB22/NA/NA/NA/RISP/ATP5/SDH2-2/NA/NA/NA/NA/GAMMA/SDH1-1/FRO1",59
"GO:0070469","GO:0070469","respirasome","49/683","96/25124",6.66167538078093e-51,3.81380915549708e-49,2.62960870293984e-49,"SDH6/NA/SDH5/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/ATOEP16-3/SDH8/SDH4/MPPBETA/NA/NA/NA/NA/NA/NA/NA/NA/SDH7/AtCAL2/NA/NA/NA/NA/NA/NA/SDH3-2/NA/AtCIB22/NA/NA/RISP/SDH2-2/NA/NA/NA/GAMMA/SDH1-1/FRO1",49
"GO:1990204","GO:1990204","oxidoreductase complex","53/683","141/25124",3.69219771705962e-46,1.40918879534442e-44,9.71630978173585e-45,"SDH6/NA/IAR4/SDH5/NA/mtE2-3/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/ATOEP16-3/SDH8/SDH4/MPPBETA/NA/NA/NA/NA/NA/NA/NA/NA/SDH7/AtCAL2/NA/NA/NA/NA/NA/NA/SDH3-2/NA/AtCIB22/NA/RISP/SDH2-2/NA/NA/MAB1/NA/NA/GAMMA/SDH1-1/FRO1",53
"GO:0098798","GO:0098798","mitochondrial protein complex","62/683","219/25124",3.03725508719097e-45,9.93616307095331e-44,6.85095132449091e-44,"SDH6/NA/IAR4/TOM20-2/SDH5/NA/NA/NA/NA/NA/NA/NA/NA/NA/NA/MGP1/NA/NA/ATP3/NA/NA/ATOEP16-3/SDH8/SDH4/MPPBETA/NA/NA/NA/NA/NA/NA/NA/NA/SDH7/AtCAL2/ATPQ/NA/NA/NA/NA/NA/NA/NA/NA/SDH3-2/NA/AtCIB22/NA/TOM5/NA/NA/RISP/ATP5/SDH2-2/NA/NA/NA/MAB1/NA/GAMMA/SDH1-1/FRO1",62
"GO:0016469","GO:0016469","proton-transporting two-sector ATPase complex","18/683","52/25124",9.49722755462151e-16,1.55347507857738e-14,1.07111588961897e-14,"ATVHA-C/ATVHA-C2/NA/NA/MGP1/NA/ATP3/AVMA10/NA/ATPQ/NA/emb2448/NA/NA/NA/NA/ATP5/NA",18
"GO:0070069","GO:0070069","cytochrome complex","10/683","21/25124",5.55976194526206e-11,6.70097623928953e-10,4.62030078553633e-10,"NA/NA/MPPBETA/NA/NA/NA/NA/NA/NA/RISP",10
"GO:0099503","GO:0099503","secretory vesicle","24/683","174/25124",7.03830059300918e-11,8.05885417899551e-10,5.55655309974409e-10,"AtCRT1b/APA1/AtHBP1/ATPDI5/AtCRT1a/ATPDI6/ATCYP5/NA/AGP8/ATPDI11/NA/NA/FKBP15-1/NA/AtBG3/AtcathB3/ChiC/CYCLASE1/CYCLASE2/AGAL2/BIP/RD21B/AALP/ATPDI2",24
"GO:0009505","GO:0009505","plant-type cell wall","26/683","235/25124",1.5513464531528e-09,1.36637822219996e-08,9.42113230659592e-09,"NA/APT1/SCPL45/ATXYL1/OST1a/ATPAP10/scpl46/ATEXP4/ATPDI11/NA/AQP1/BGLU44/NA/EXO/SKU5/AtBBE19/AGAL2/NA/ATCBR/NA/BGLC1/COB/AtPDCB1/ATCNX1/14-3-3KAPPA/DGL1",26
"GO:0005789","GO:0005789","endoplasmic reticulum membrane","28/683","293/25124",9.89593315059255e-09,8.39321737587294e-08,5.78709540970324e-08,"AtCRT1b/p24delta5/ATDAD1/NA/7RED/NA/AtCRT1a/ARTUMES/OST1b/OST1a/ATSPP/NA/NA/NA/NA/p24beta2/AtSPP1/AtGET1/NA/BTI1/NA/LPPgamma/PRCE2/NA/NA/NA/ATCNX1/DGL1",28
"GO:0042175","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","28/683","298/25124",1.4316768090917e-08,1.17090710457857e-07,8.07336546480285e-08,"AtCRT1b/p24delta5/ATDAD1/NA/7RED/NA/AtCRT1a/ARTUMES/OST1b/OST1a/ATSPP/NA/NA/NA/NA/p24beta2/AtSPP1/AtGET1/NA/BTI1/NA/LPPgamma/PRCE2/NA/NA/NA/ATCNX1/DGL1",28
