"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005507","GO:0005507","copper ion binding","27/625","191/21875",7.53083932121589e-12,3.16097254398631e-09,2.50476783464394e-09,"AtSOD1/ATCOX6B2/ATCYTC-A/THFS/NA/MGP1/NA/ENO2/MAT3/GAPC/ATMT-1/mMDH2/ATMT3/ATGSKB6/ATPQ/AtFBA8/ATCTIMC/SKU5/MT2B/GDH2/NA/NA/AAC2/AAT2/NA/NA/ADK1",27
"GO:0008137","GO:0008137","NADH dehydrogenase (ubiquinone) activity","9/625","14/21875",2.11200838128261e-11,3.16097254398631e-09,2.50476783464394e-09,"NA/NA/NA/NA/NA/NA/NA/NA/FRO1",9
"GO:0050136","GO:0050136","NADH dehydrogenase (quinone) activity","9/625","14/21875",2.11200838128261e-11,3.16097254398631e-09,2.50476783464394e-09,"NA/NA/NA/NA/NA/NA/NA/NA/FRO1",9
"GO:0003954","GO:0003954","NADH dehydrogenase activity","10/625","23/21875",2.76155024409765e-10,3.09984014899962e-08,2.45632626975002e-08,"NA/NA/NA/NA/NA/NA/NA/NA/NA/FRO1",10
"GO:0015078","GO:0015078","proton transmembrane transporter activity","22/625","152/21875",4.16942157535327e-10,3.74414057466723e-08,2.96687261572506e-08,"ATVHA-C/ATVHA-C2/NA/NA/AHA1/NA/ATP3/AVMA10/NA/ATPLT5/ATPQ/NA/emb2448/NA/NA/AHA2/NA/NA/ATP5/ATSTP13/NA/AtNPF2.11",22
"GO:0050897","GO:0050897","cobalt ion binding","13/625","51/21875",1.31248837874632e-09,9.82178803428499e-08,7.78282582484662e-08,"ATCAT3/IAR4/mtACP2/MGP1/NA/ATCYS6/NA/GDH2/CBSX3/ATP5/HER2/SDH1-1/FRO1",13
"GO:0016655","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","10/625","31/21875",8.70758391337263e-09,5.52729316002866e-07,4.37985016548983e-07,"NA/NA/NA/NA/NA/ATMDAR1/NA/NA/NA/FRO1",10
"GO:0016853","GO:0016853","isomerase activity","27/625","262/21875",9.84818380405997e-09,5.52729316002866e-07,4.37985016548983e-07,"iPGAM1/ATPDI5/PGM3/NA/ATPDI6/ATGSTZ1/AtCYP19-1/PIN1AT/ATIPS2/ATCYP5/ATPDI9/NA/ATPDI11/NA/ROXY1/NA/GAE6/FKBP15-1/NA/ATCTIMC/NA/FKBP15-2/CPI1/NA/ROC7/ATPDI2/ATFKBP12",27
"GO:0015077","GO:0015077","monovalent inorganic cation transmembrane transporter activity","23/625","206/21875",2.7645121398229e-08,1.37918438975609e-06,1.09287146580133e-06,"ATVHA-C/ATVHA-C2/NA/NA/AHA1/NA/ATP3/AVMA10/NA/AQP1/ATPLT5/ATPQ/NA/emb2448/NA/NA/AHA2/NA/NA/ATP5/ATSTP13/NA/AtNPF2.11",23
"GO:0009678","GO:0009678","pyrophosphate hydrolysis-driven proton transmembrane transporter activity","10/625","45/21875",4.36651729097881e-07,1.96056626364949e-05,1.55356088879036e-05,"ATVHA-C/ATVHA-C2/NA/AHA1/NA/AVMA10/NA/emb2448/AHA2/NA",10
