"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006631","GO:0006631","fatty acid metabolic process","21/278","244/21895",6.20914650931496e-12,2.2329984850072e-09,1.90030670750814e-09,"KCS1/ADS1/NA/LACS2/LACS3/ATLOX6/AtCER6/EDA17/KCS8/FDH/KCS12/ATCB5-B/CYP86A8/CER8/ATMYB30/SFAR4/ATCCH1/KCS16/KCS19/PAS2/KCS20",21
"GO:0042335","GO:0042335","cuticle development","10/278","33/21895",6.62897857009573e-12,2.2329984850072e-09,1.90030670750814e-09,"KCS1/CER1/ABCG11/LTPG1/BDG1/AtCER6/FDH/AtLtpI-5/LTPG2/ATMIXTA",10
"GO:0010143","GO:0010143","cutin biosynthetic process","9/278","24/21895",8.34080459820972e-12,2.2329984850072e-09,1.90030670750814e-09,"ATGPAT4/LACS2/BDG1/AtLtpI-5/CER8/AtEH1/AtGPAT8/ATMIXTA/DCR",9
"GO:0006633","GO:0006633","fatty acid biosynthetic process","17/278","152/21895",1.04958800705391e-11,2.2329984850072e-09,1.90030670750814e-09,"KCS1/ADS1/NA/LACS2/LACS3/ATLOX6/AtCER6/KCS8/FDH/KCS12/ATCB5-B/ATMYB30/ATCCH1/KCS16/KCS19/PAS2/KCS20",17
"GO:0009415","GO:0009415","response to water","24/278","408/21895",5.44125476808814e-10,9.26101561528602e-08,7.88122795883082e-08,"CER1/ATGSTU17/ATOCT6/ANN1/BDG1/AKT1/ATGSTF10/AtLtpI-5/ANNAT4/ANN3/GPDHC1/AtLtpI-6/ASPG1/ATGRP-5/ATMYB94/ATCML9/ATWRKY70/ATRD22/RS5/CYP707A3/COR78/SPCH/ATPLC/ANNAT2",24
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","19/278","256/21895",8.10217304165475e-10,1.14915820974137e-07,9.77946500466398e-08,"KCS1/ADS1/NA/NA/LACS2/LACS3/BDG1/ATLOX6/AtCER6/KCS8/FDH/KCS12/ATCB5-B/ATMYB30/ATCCH1/KCS16/KCS19/PAS2/KCS20",19
"GO:0080167","GO:0080167","response to karrikin","14/278","128/21895",9.75109740740509e-10,1.18545484195739e-07,1.0088353407962e-07,"ATGSTU17/CASPL2A1/NA/NA/BGLU4/FDH/GIR2/ATBFRUCT1/ATGSTU27/ATMYB94/SDR1/DGR2/NA/sks17",14
"GO:0000038","GO:0000038","very long-chain fatty acid metabolic process","9/278","41/21895",1.85043840755833e-09,1.96840385604018e-07,1.67513371631597e-07,"KCS1/ADS1/AtCER6/KCS8/FDH/ATCB5-B/ATMYB30/KCS16/PAS2",9
"GO:0001101","GO:0001101","response to acid chemical","24/278","440/21895",2.44182368790531e-09,2.30887995378602e-07,1.96488268687585e-07,"CER1/ATGSTU17/ATOCT6/ANN1/BDG1/AKT1/ATGSTF10/AtLtpI-5/ANNAT4/ANN3/GPDHC1/AtLtpI-6/ASPG1/ATGRP-5/ATMYB94/ATCML9/ATWRKY70/ATRD22/RS5/CYP707A3/COR78/SPCH/ATPLC/ANNAT2",24
"GO:0009414","GO:0009414","response to water deprivation","21/278","398/21895",4.45612568584989e-08,3.79216295865826e-06,3.22717312827866e-06,"CER1/ATGSTU17/ATOCT6/ANN1/BDG1/AKT1/ATGSTF10/AtLtpI-5/ANNAT4/ANN3/AtLtpI-6/ASPG1/ATMYB94/ATCML9/ATWRKY70/ATRD22/RS5/CYP707A3/COR78/ATPLC/ANNAT2",21
"GO:0010025","GO:0010025","wax biosynthetic process","7/278","34/21895",1.97925773697254e-07,1.46534478667721e-05,1.24702481691375e-05,"KCS1/CER1/LACS2/ABCG12/AtCER6/CER8/ATMYB94",7
"GO:1901568","GO:1901568","fatty acid derivative metabolic process","8/278","50/21895",2.06629112104895e-07,1.46534478667721e-05,1.24702481691375e-05,"KCS1/CER1/LACS2/ABCG12/AtCER6/CER8/ATMYB94/FAR1",8
"GO:0010166","GO:0010166","wax metabolic process","7/278","35/21895",2.44736907741585e-07,1.60208544990838e-05,1.3633926520341e-05,"KCS1/CER1/LACS2/ABCG12/AtCER6/CER8/ATMYB94",7
"GO:1901570","GO:1901570","fatty acid derivative biosynthetic process","7/278","37/21895",3.66657603589203e-07,2.2287544332458e-05,1.89669497195016e-05,"KCS1/CER1/LACS2/ABCG12/AtCER6/CER8/ATMYB94",7
"GO:0045596","GO:0045596","negative regulation of cell differentiation","5/278","14/21895",5.8031398799271e-07,3.29231469187864e-05,2.80179665781744e-05,"HDG2/HDG12/TCL2/PDF2/HB-7",5
"GO:0009651","GO:0009651","response to salt stress","21/278","485/21895",1.16349555438256e-06,6.18834197987224e-05,5.26634829878422e-05,"ATGSTU17/NA/ATOCT6/ABCG11/ANN1/ABCG12/AKT1/ANNAT4/ANN3/BGLU26/ATLTL1/BGLU23/ATCML9/GASA14/HHP1/SIED1/FAR1/ATRD22/COR78/ATPLC/ANNAT2",21
"GO:0010026","GO:0010026","trichome differentiation","9/278","88/21895",1.79311572718134e-06,8.97612637547838e-05,7.63878402663012e-05,"HDG2/HDG12/SVB/AtEGL3/AtRLP17/TCL2/ABIL1/ATMYC1/DCR",9
"GO:0019748","GO:0019748","secondary metabolic process","17/278","363/21895",4.44206693862093e-06,0.000210011053598134,0.00017872175753048,"ATGSTU17/NA/ATGSTU26/ABCG11/ATGSTU13/ATDDF2/BDG1/ATGSTF10/BGLU26/BGLU23/SCPL7/ALDH1A/ATGSTU27/ATWRKY70/ATMYB4/ATCAD9/FAR1",17
"GO:0042761","GO:0042761","very long-chain fatty acid biosynthetic process","5/278","21/21895",5.48382042842757e-06,0.000245617430767993,0.000209023183089095,"KCS1/ADS1/ATCB5-B/ATMYB30/PAS2",5
"GO:0090558","GO:0090558","plant epidermis development","14/278","283/21895",1.70399524134749e-05,0.000725049975193357,0.000617025645287933,"HDG2/HDG12/EPF2/SVB/AtEGL3/AtRLP17/AKT1/TCL2/ABIL1/GIR2/ATMYC1/GIR1/DCR/SPCH",14
"GO:0009620","GO:0009620","response to fungus","16/278","374/21895",2.59053534958823e-05,0.00102357116597042,0.000871070520363223,"CER1/ACO4/ATGSTU13/LTPG1/LACS2/BDG1/AtRLP17/At17.1/BGLU26/BGLU23/ATBFRUCT1/ATPCB/HR3/ATWRKY70/MO1/NA",16
"GO:0045165","GO:0045165","cell fate commitment","8/278","94/21895",2.64612992377782e-05,0.00102357116597042,0.000871070520363223,"AtEGL3/CLE17/CLE13/CLE16/TCL2/AFO/YAB3/ATMYC1",8
"GO:0030497","GO:0030497","fatty acid elongation","4/278","16/21895",4.10432438860567e-05,0.0015186000237841,0.00129234561984471,"KCS1/KCS8/KCS16/PAS2",4
"GO:0051093","GO:0051093","negative regulation of developmental process","10/278","165/21895",5.14082660898048e-05,0.001822851435101,0.00155126697674499,"HDG2/HDG12/EPF2/TCL2/EVR/ATMYB30/ATWRKY70/PDF2/PAS2/HB-7",10
"GO:0008544","GO:0008544","epidermis development","4/278","18/21895",6.76383839352965e-05,0.00205572374031919,0.00174944391531895,"AtEGL3/FDH/PDF2/ATML1",4
"GO:0009913","GO:0009913","epidermal cell differentiation","4/278","18/21895",6.76383839352965e-05,0.00205572374031919,0.00174944391531895,"AtEGL3/FDH/PDF2/ATML1",4
"GO:0030855","GO:0030855","epithelial cell differentiation","4/278","18/21895",6.76383839352965e-05,0.00205572374031919,0.00174944391531895,"AtEGL3/FDH/PDF2/ATML1",4
"GO:0042343","GO:0042343","indole glucosinolate metabolic process","4/278","18/21895",6.76383839352965e-05,0.00205572374031919,0.00174944391531895,"ATGSTU13/BGLU26/BGLU23/ATWRKY70",4
"GO:0009404","GO:0009404","toxin metabolic process","6/278","61/21895",0.000122732916797013,0.00360157628256063,0.00306498173344266,"ATGSTU17/ATGSTU26/ATGSTU13/ATGSTF10/ATGSTU27/ATWRKY70",6
"GO:0060429","GO:0060429","epithelium development","4/278","21/21895",0.000128381155734094,0.00364174545099045,0.00309916614544057,"AtEGL3/FDH/PDF2/ATML1",4
"GO:0045168","GO:0045168","cell-cell signaling involved in cell fate commitment","5/278","41/21895",0.000164110733452109,0.00450510432799178,0.00383389421443298,"CLE17/CLE13/CLE16/TCL2/ATMYC1",5
"GO:0010090","GO:0010090","trichome morphogenesis","6/278","66/21895",0.000190479586328149,0.00506556649891422,0.00431085379584759,"HDG2/HDG12/SVB/AtRLP17/ABIL1/DCR",6
"GO:0090626","GO:0090626","plant epidermis morphogenesis","7/278","94/21895",0.000196957552315472,0.00507911748546868,0.00432238583709871,"HDG2/HDG12/EPF2/SVB/AtRLP17/ABIL1/DCR",7
"GO:1902183","GO:1902183","regulation of shoot apical meristem development","3/278","10/21895",0.000227465036586695,0.00569331606280228,0.00484507570190856,"AFO/YAB3/NA",3
"GO:0007267","GO:0007267","cell-cell signaling","7/278","99/21895",0.00027146937873484,0.00649528805545714,0.00552756284514133,"CLE17/EDA17/CLE13/CLE16/TCL2/RALFL24/ATMYC1",7
"GO:0006869","GO:0006869","lipid transport","8/278","131/21895",0.000274771292592781,0.00649528805545714,0.00552756284514133,"ABCG11/LTPG1/AtLtpI-5/AtLtpI-6/LTPG2/LTP5/NA/ML3",8
"GO:0009407","GO:0009407","toxin catabolic process","5/278","46/21895",0.000285059482745387,0.00655636810314391,0.00557954264946875,"ATGSTU17/ATGSTU26/ATGSTU13/ATGSTF10/ATGSTU27",5
"GO:0120254","GO:0120254","olefinic compound metabolic process","6/278","76/21895",0.000412353020606282,0.00923453738252489,0.00785869468634687,"ACO4/NA/ACO2/BDG1/ACS11/CYP707A3",6
"GO:0042430","GO:0042430","indole-containing compound metabolic process","6/278","78/21895",0.000474346743006956,0.0103504891871518,0.00880838216433971,"ATGSTU13/UMAMIT5/BGLU26/BGLU23/ATWRKY70/TSBtype2",6
"GO:0042436","GO:0042436","indole-containing compound catabolic process","3/278","13/21895",0.000527018925506228,0.011212327640145,0.00954181633548118,"ATGSTU13/BGLU26/BGLU23",3
"GO:1902182","GO:1902182","shoot apical meristem development","3/278","15/21895",0.000822814666959212,0.0170784215020071,0.0145339278785093,"AFO/YAB3/NA",3
"GO:0010876","GO:0010876","lipid localization","8/278","160/21895",0.0010341502803473,0.0209538544898941,0.017831964733808,"ABCG11/LTPG1/AtLtpI-5/AtLtpI-6/LTPG2/LTP5/NA/ML3",8
"GO:0050832","GO:0050832","defense response to fungus","11/278","284/21895",0.00107326982501769,0.0212407586300013,0.018076123368719,"CER1/ATGSTU13/LTPG1/LACS2/BDG1/AtRLP17/BGLU26/ATBFRUCT1/ATPCB/HR3/ATWRKY70",11
"GO:0120255","GO:0120255","olefinic compound biosynthetic process","5/278","63/21895",0.00122683075121857,0.02372802202925,0.0201928123645544,"ACO4/NA/ACO2/BDG1/ACS11",5
"GO:0010119","GO:0010119","regulation of stomatal movement","6/278","97/21895",0.00149404191820466,0.0279818452923693,0.0238128635798751,"AKT1/PME34/ATWRKY70/ATCCH1/AtIQM1/NA",6
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","5/278","66/21895",0.00151253217796591,0.0279818452923693,0.0238128635798751,"NA/ATDDF2/BDG1/BEN1/ATCCH1",5
"GO:0098754","GO:0098754","detoxification","6/278","103/21895",0.00202983833965184,0.0367530303626322,0.0312772402616005,"ATGSTU17/ATGSTU26/ATGSTU13/NA/ATGSTF10/ATGSTU27",6
"GO:0003002","GO:0003002","regionalization","8/278","179/21895",0.00210657411429971,0.0370208754458955,0.0315051794257853,"ABCG11/AtRLP17/TCL2/AFO/YAB3/ATMYC1/ATMIXTA/FL1",8
"GO:0009699","GO:0009699","phenylpropanoid biosynthetic process","6/278","104/21895",0.00213163677655568,0.0370208754458955,0.0315051794257853,"ABCG11/BDG1/ALDH1A/ATMYB4/ATCAD9/FAR1",6
"GO:0006749","GO:0006749","glutathione metabolic process","4/278","44/21895",0.00231622780434481,0.0394221972299487,0.0335487311450365,"ATGSTU17/ATGSTU26/ATGSTU13/ATGSTU27",4
"GO:0045595","GO:0045595","regulation of cell differentiation","5/278","74/21895",0.00251159004146757,0.0419090808880177,0.0356650969768769,"HDG2/HDG12/TCL2/PDF2/HB-7",5
"GO:0010345","GO:0010345","suberin biosynthetic process","3/278","22/21895",0.0026079428135601,0.0426799871988394,0.0363211468771124,"ABCG11/BDG1/FAR1",3
"GO:0120251","GO:0120251","hydrocarbon biosynthetic process","5/278","75/21895",0.00266357289328566,0.042767934569549,0.036395991074092,"CER1/ACO4/ACO2/ATCB5-B/ACS11",5
"GO:0009409","GO:0009409","response to cold","13/278","427/21895",0.00336184181140641,0.0529801366945713,0.0450866894005381,"KCS1/ATGSTU26/ANN1/AtCER6/FDH/ANNAT4/ANN3/BGLU23/KCS19/KCS20/COR78/ATPLC/ANNAT2",13
"GO:0009593","GO:0009593","detection of chemical stimulus","3/278","25/21895",0.00378724779802292,0.0575526406449554,0.0489779414481159,"ACO2/ATCML9/NA",3
