"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009812","GO:0009812","flavonoid metabolic process","16/43","94/21895",8.38193070774049e-28,1.58418490376295e-25,1.05877019466196e-25,"ATMYBL2/BRT1/AT5MAT/F3'H/A11/AtTT8/NA/ANS/AtBGLU10/AtCHIL/CYP75B1/ATCHS/ATGSTF12/DFR/UF3GT/AtCOMT",16
"GO:0009813","GO:0009813","flavonoid biosynthetic process","15/43","78/21895",6.32856075475753e-27,5.98048991324587e-25,3.99698573984686e-25,"ATMYBL2/BRT1/AT5MAT/F3'H/A11/AtTT8/NA/ANS/AtCHIL/CYP75B1/ATCHS/ATGSTF12/DFR/UF3GT/AtCOMT",15
"GO:0042440","GO:0042440","pigment metabolic process","12/43","182/21895",9.24712673797774e-16,3.49541390695559e-14,2.33611622854174e-14,"ATMYBL2/BRT1/AT5MAT/AtTT8/NA/ANS/AtBGLU10/ATCHS/ATGSTF12/DFR/UF3GT/AtCOMT",12
"GO:0009698","GO:0009698","phenylpropanoid metabolic process","10/43","133/21895",7.84648373434903e-14,2.11855060827424e-12,1.41590683928103e-12,"4CL3/ATMYBL2/ATPAL1/ATCAD4/BRT1/AtTT8/ANS/CYP84A1/ATCHS/AtCOMT",10
"GO:0019748","GO:0019748","secondary metabolic process","12/43","363/21895",3.47816427347866e-12,8.21716309609332e-11,5.49183832654524e-11,"4CL3/ATMYBL2/SCPL9/ATPAL1/ATCAD4/BRT1/AtTT8/ANS/CYP84A1/ATCHS/ATGSTF12/AtCOMT",12
"GO:0009699","GO:0009699","phenylpropanoid biosynthetic process","8/43","104/21895",2.49025497688086e-11,5.2295354514498e-10,3.49509470439418e-10,"ATMYBL2/ATPAL1/ATCAD4/AtTT8/ANS/CYP84A1/ATCHS/AtCOMT",8
"GO:0044550","GO:0044550","secondary metabolite biosynthetic process","8/43","173/21895",1.4794678908846e-09,2.79619431377189e-08,1.86880154638054e-08,"ATMYBL2/ATPAL1/ATCAD4/AtTT8/ANS/CYP84A1/ATCHS/AtCOMT",8
"GO:0009411","GO:0009411","response to UV","7/43","127/21895",5.06530673284032e-09,8.70311793188018e-08,5.81662017168266e-08,"4CL3/ATPAL1/F3'H/A11/CYP84A1/CYP75B1/ATCHS",7
"GO:0080167","GO:0080167","response to karrikin","6/43","128/21895",1.81159301204171e-07,2.8532589939657e-06,1.90694001267549e-06,"ATPAL1/ATCAD4/BRT1/A11/AtCHIL/UGT78D2",6
"GO:0018958","GO:0018958","phenol-containing compound metabolic process","4/43","69/21895",1.01585696840175e-05,0.00012799797801862,8.55458499706735e-05,"ATMYBL2/ATPAL1/AtTT8/ANS",4
"GO:0009962","GO:0009962","regulation of flavonoid biosynthetic process","3/43","28/21895",2.23352748188758e-05,0.000263835433797971,0.000176331116991125,"AtTT8/ATCHS/ATGSTF12",3
"GO:0046189","GO:0046189","phenol-containing compound biosynthetic process","3/43","33/21895",3.69443888680783e-05,0.000410734676239223,0.000274509390970241,"ATMYBL2/AtTT8/ANS",3
"GO:1901615","GO:1901615","organic hydroxy compound metabolic process","6/43","341/21895",5.12130116292773e-05,0.000537736622107412,0.000359389555293174,"ATMYBL2/ATPAL1/AtTT8/ANS/ATGSTF12/AtCOMT",6
"GO:1901617","GO:1901617","organic hydroxy compound biosynthetic process","5/43","212/21895",5.79252386235611e-05,0.00057620368946595,0.000385098539325614,"ATMYBL2/AtTT8/ANS/ATGSTF12/AtCOMT",5
"GO:0120254","GO:0120254","olefinic compound metabolic process","3/43","76/21895",0.000448842632038505,0.00385596624796716,0.00257708688251773,"ATPAL1/BRT1/ATCHS",3
"GO:0009753","GO:0009753","response to jasmonic acid","4/43","205/21895",0.000692002552100006,0.0048994069787452,0.00327445746282052,"AtTT8/ANS/ATCHS/UF3GT",4
"GO:0031537","GO:0031537","regulation of anthocyanin metabolic process","2/43","25/21895",0.00109826468091433,0.00741328659617173,0.0049545775078842,"AtTT8/ATCHS",2
"GO:0010214","GO:0010214","seed coat development","2/43","49/21895",0.00417856466806138,0.0263249574087867,0.0175939564971005,"ATWRKY44/AtTT8",2
"GO:0040034","GO:0040034","regulation of development, heterochronic","2/43","49/21895",0.00417856466806138,0.0263249574087867,0.0175939564971005,"ATHB51/TCP5",2
"GO:0120255","GO:0120255","olefinic compound biosynthetic process","2/43","63/21895",0.00681987756045168,0.0415792535137215,0.0277889747794296,"ATPAL1/ATCHS",2
"GO:0072329","GO:0072329","monocarboxylic acid catabolic process","2/43","68/21895",0.00790562992644691,0.0466926267530771,0.0312064339201852,"ATPAL1/KAT5",2
