"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015630","GO:0015630","microtubule cytoskeleton","76/1121","255/25124",1.60877207364035e-41,5.09980747343989e-39,2.82805196103092e-39,"AtTPX2/ARK3/IQD28/CYCB3;1/IQD7/NA/IQD32/CYCB2;3/VETH2/CORD4/ATMAP70-2/ATMAP70-1/CYCB2;4/IQD29/SKU6/NA/CYCB2;1/ARAC1/Kin7.2/AtAUR2/IQD6/RSW7/TBB7/KIS/BUBR1/GEM1/NA/EDE1/AtAUR3/ATN/CYC2/POK1/POK2/BUB3.1/NA/KINESIN-12B/AtMAD2/NA/CDC2/TON1B/TRM7/ATK5/CORD3/PAKRP2/NA/TPXL3/NA/MAP65-2/WDL5/AtAUR1/ARAC3/CYCB2;2/ATPLDDELTA/CYC1/Kin7.4/NA/iqd2/CYC1BAT/NA/MPB2C/TUB6/NA/NA/EMB40/EMB3013/TUA5/NA/NA/ADL1/TUB4/ATMAP65-3/ATK3/NA/NA/TUB2/ATEB1C",76
"GO:0005730","GO:0005730","nucleolus","99/1121","486/25124",6.45826933310645e-38,6.82423792864915e-36,3.78431922325887e-36,"HAP1/MAC3A/U2A'/AtSR45/PCP2/ARAC4/NA/NA/NUP54/NA/ATU2AF35A/RH5/ARP1/NA/HON5/ATNUC-L1/HTA10/Y14/NOP56/NA/CRWN3/AtTPR/NA/EMB2296/NA/ACG1/EDA27/At-RSZ22a/AGO4/HIS4/H1.2/RPL24A/ARRS1/H2A.Z/AtPEIP1/EMB2777/NA/ATSAP18/EDA13/NSN1/SmD1a/NA/SAC56/CMR1/MOS4/NA/EIF4A-III/CDC73/EBP2/NA/NA/At-SR34a/NA/ATEBP1/AtFBA8/RPL24/AtCBF5/PP2A-4/NA/LSM6A/ATRPS13A/MEE49/AtSAM2/NA/SmD1b/ATFKBP53/NA/NA/RUXF/AtAUR1/ARAC3/AT-HSC70-1/RPL4/HD2C/AtRZ-1c/NA/NA/NA/ACT7/HIT4/UAP56a/NA/NA/ATTIP49A/ATHD2/NA/ATPHB3/NA/GBPL3/ATFBR1/ATHTA1/NA/h2a.w.6/ALY1/PPAN/TUB2/NA/DGL1/ATEB1C",99
"GO:0099081","GO:0099081","supramolecular polymer","56/1121","184/25124",2.13266316878299e-31,9.65791749291726e-30,5.35571051408661e-30,"NET3A/AtTPX2/ARK3/IQD7/NA/VETH2/CORD4/ATMAP70-2/ATMAP70-1/SKU6/NA/Kin7.2/AtAUR2/IQD6/RSW7/TBB7/BUBR1/GEM1/NA/EDE1/AtAUR3/POK1/POK2/BUB3.1/NA/KINESIN-12B/AtMAD2/NA/CDC2/ATK5/CORD3/PAKRP2/NA/TPXL3/NA/MAP65-2/WDL5/AtAUR1/Kin7.4/NA/iqd2/TUB6/NA/NA/EMB3013/TUA5/NA/NA/ADL1/TUB4/AtFIM2/ATMAP65-3/ATK3/NA/TUB2/ATEB1C",56
"GO:0099512","GO:0099512","supramolecular fiber","56/1121","184/25124",2.13266316878299e-31,9.65791749291726e-30,5.35571051408661e-30,"NET3A/AtTPX2/ARK3/IQD7/NA/VETH2/CORD4/ATMAP70-2/ATMAP70-1/SKU6/NA/Kin7.2/AtAUR2/IQD6/RSW7/TBB7/BUBR1/GEM1/NA/EDE1/AtAUR3/POK1/POK2/BUB3.1/NA/KINESIN-12B/AtMAD2/NA/CDC2/ATK5/CORD3/PAKRP2/NA/TPXL3/NA/MAP65-2/WDL5/AtAUR1/Kin7.4/NA/iqd2/TUB6/NA/NA/EMB3013/TUA5/NA/NA/ADL1/TUB4/AtFIM2/ATMAP65-3/ATK3/NA/TUB2/ATEB1C",56
"GO:0000307","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","20/1121","62/25124",1.27792312686567e-12,2.89358308011727e-11,1.60461024200426e-11,"CYCA2;3/CYCB3;1/CYCB2;3/CDKB2;2/CYCA1;1/NA/CYCB2;4/CDKB2;1/CYCA2;4/CYCB2;1/CKS2/CDKB1;2/CYC2/CDC2/CDC2B/CYCD3/CYCB2;2/CYC1/CYC1BAT/CYCD3;2",20
"GO:0009524","GO:0009524","phragmoplast","18/1121","62/25124",1.23185689022995e-10,2.16943685668274e-09,1.20304152437661e-09,"AtTPX2/ATSYP111/ATNACK1/FU/NA/SKU6/ARAC1/GEM1/POK2/BUB3.1/KINESIN-12B/PAKRP2/MAP65-2/EMB40/EMB3013/ATMAP65-3/ANQ1/ATEB1C",18
"GO:1905368","GO:1905368","peptidase complex","21/1121","93/25124",6.25776462095203e-10,9.91855692420896e-09,5.50024574578415e-09,"PAB1/EMB2719/ATS9/NA/NA/PAF2/NA/RPT1A/PBG1/RPN12a/PAA2/PAG1/NA/NA/RPT2a/AE3/ATSUG1/NA/NA/RPT3/RPN5B",21
"GO:0030684","GO:0030684","preribosome","20/1121","90/25124",2.15337024334699e-09,2.73047346856398e-08,1.51415928690083e-08,"NA/NA/NOP56/NA/ARRS1/AtPEIP1/EMB2777/EBP2/NA/NA/MEE49/NA/NA/NA/NA/NA/NA/ATFBR1/PPAN/NA",20
"GO:0005635","GO:0005635","nuclear envelope","21/1121","108/25124",1.10054077312305e-08,1.20300491406899e-07,6.6711545957005e-08,"NET3A/SIRANBP/AtNEAP3/IQD7/NUP54/14-3-3PHI/WPP2/SINE1/AtLINC1/AtTPR/NA/NA/AtNEAP1/SINE3/AtMAD2/ALADIN/AtCLB/ATRANGAP1/ATXI-I/GF14/RANGAP2",21
"GO:0101031","GO:0101031","chaperone complex","8/1121","15/25124",7.45252994827671e-08,6.74986283886777e-07,3.7430751920668e-07,"NA/NA/NA/NA/NA/ATTCP-1/p23-1/NA",8
