"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"Chir03Ox-b16250.2",2.75328666862395e-27,0.345970102323049,0.171,0.02,5.44407372987013e-23,"Chir03Ox-b16250.2"
"Chir01Ox-b19490.2",5.88264079919724e-16,0.566788747140531,0.149,0.043,1.16317456522527e-11,"Chir01Ox-b19490.2"
"Chir04Ox-b21900.2",5.05012642756791e-28,0.633703774643524,0.232,0.057,9.98561498523004e-24,"Chir04Ox-b21900.2"
"Chir05Ox-b25900.2",7.39481678762437e-05,0.31135288131416,0.105,0.06,1,"Chir05Ox-b25900.2"
"Chir01Ox-b22920.2",2.51246985479554e-07,0.388608414861392,0.124,0.061,0.00496790664388722,"Chir01Ox-b22920.2"
"Chir01Ox-b40890.2",8.19472582064103e-30,0.761251937912298,0.258,0.067,1.62034313651535e-25,"Chir01Ox-b40890.2"
"Chir03Ox-b05330.2",1.2010891691775e-13,0.272266284912384,0.178,0.071,2.37491361421466e-09,"Chir03Ox-b05330.2"
"Chir07Ox-b12060.2",0.00017032910990311,0.693039129282121,0.135,0.087,1,"Chir07Ox-b12060.2"
"Chir07Ox-b03200.2",2.85452790633283e-12,0.693505933708997,0.191,0.088,5.6442580291919e-08,"Chir07Ox-b03200.2"
"Chir08Ox-b21840.2",2.18748285930371e-05,0.277129075311837,0.148,0.09,0.432530985770123,"Chir08Ox-b21840.2"
