"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"Chir08Ox-b17810.2",0,0.277977396477345,0.281,0.036,0,"Chir08Ox-b17810.2"
"Chir04Ox-b16340.2",0,0.464194043725821,0.321,0.055,0,"Chir04Ox-b16340.2"
"Chir07Ox-b11460.2",0,0.310265292048465,0.275,0.059,0,"Chir07Ox-b11460.2"
"Chir08Ox-b18100.2",0,0.716979382469231,0.314,0.06,0,"Chir08Ox-b18100.2"
"Chir05Ox-b21740.2",0,0.389711272059012,0.474,0.065,0,"Chir05Ox-b21740.2"
"Chir05Ox-b16620.2",0,1.03678670301796,0.531,0.066,0,"Chir05Ox-b16620.2"
"Chir03Ox-b35140.2",0,0.42628356267306,0.497,0.069,0,"Chir03Ox-b35140.2"
"Chir05Ox-b21300.2",0,0.338405478516424,0.493,0.07,0,"Chir05Ox-b21300.2"
"Chir01Ox-b16130.2",0,0.411083204631993,0.494,0.073,0,"Chir01Ox-b16130.2"
"Chir07Ox-b25670.2",0,0.279287517692288,0.465,0.073,0,"Chir07Ox-b25670.2"
"Chir01Ox-b16660.2",0,0.553211377469951,0.507,0.074,0,"Chir01Ox-b16660.2"
"Chir02Ox-b02110.2",0,0.318055171196023,0.347,0.074,0,"Chir02Ox-b02110.2"
"Chir03Ox-b12040.2",0,1.33675726536149,0.538,0.076,0,"Chir03Ox-b12040.2"
"Chir01Ox-b23560.2",0,0.365011364807937,0.459,0.077,0,"Chir01Ox-b23560.2"
"Chir01Ox-b32830.2",0,0.338216897617057,0.525,0.078,0,"Chir01Ox-b32830.2"
"Chir03Ox-b09520.2",0,0.401152417845087,0.551,0.078,0,"Chir03Ox-b09520.2"
"Chir03Ox-b10770.2",0,0.556165298436541,0.472,0.078,0,"Chir03Ox-b10770.2"
"Chir03Ox-b30200.2",0,0.601326986514399,0.54,0.081,0,"Chir03Ox-b30200.2"
"Chir05Ox-b12760.2",0,0.329180944069868,0.506,0.082,0,"Chir05Ox-b12760.2"
"Chir03Ox-b31960.2",0,0.621798920699627,0.591,0.084,0,"Chir03Ox-b31960.2"
"Chir05Ox-b28940.2",0,0.355720326444864,0.55,0.084,0,"Chir05Ox-b28940.2"
"Chir08Ox-b30340.2",0,1.67268827909847,0.44,0.084,0,"Chir08Ox-b30340.2"
"Chir01Ox-b06000.2",0,0.268675507316308,0.481,0.086,0,"Chir01Ox-b06000.2"
"Chir07Ox-b34930.2",0,0.796617882639563,0.585,0.086,0,"Chir07Ox-b34930.2"
"Chir02Ox-b16200.2",6.64890655256945e-304,0.34676021783512,0.303,0.086,1.31468829263956e-299,"Chir02Ox-b16200.2"
"Chir05Ox-b17110.2",0,0.601802721250265,0.331,0.088,0,"Chir05Ox-b17110.2"
"Chir08Ox-b30440.2",0,1.11836385437945,0.451,0.09,0,"Chir08Ox-b30440.2"
"Chir05Ox-b04890.2",0,0.928633012753608,0.728,0.091,0,"Chir05Ox-b04890.2"
"Chir05Ox-b17060.2",0,0.388386975155963,0.375,0.091,0,"Chir05Ox-b17060.2"
"Chir07Ox-b06540.2",0,0.747107501377357,0.484,0.092,0,"Chir07Ox-b06540.2"
"Chir01Ox-b38820.2",0,0.281640346636846,0.425,0.093,0,"Chir01Ox-b38820.2"
"Chir06Ox-b37380.2",0,0.337603248927676,0.457,0.094,0,"Chir06Ox-b37380.2"
"Chir01Ox-b17560.2",0,0.358200987746966,0.521,0.095,0,"Chir01Ox-b17560.2"
"Chir03Ox-b04700.2",0,0.805197056638592,0.57,0.095,0,"Chir03Ox-b04700.2"
"Chir05Ox-b03360.2",0,0.49039515002983,0.586,0.095,0,"Chir05Ox-b03360.2"
"Chir06Ox-b33050.2",0,0.412177478059018,0.582,0.095,0,"Chir06Ox-b33050.2"
"Chir02Ox-b02100.2",0,0.602388227127609,0.434,0.096,0,"Chir02Ox-b02100.2"
"Chir03Ox-b16050.2",5.76796811671792e-278,0.281199599594941,0.312,0.097,1.14050033571863e-273,"Chir03Ox-b16050.2"
"Chir06Ox-b04370.2",1.16066412352744e-96,0.397621471981381,0.219,0.097,2.29498117145081e-92,"Chir06Ox-b04370.2"
"Chir02Ox-b13120.2",0,0.292585196564362,0.433,0.099,0,"Chir02Ox-b13120.2"
"Chir06Ox-b05150.2",0,0.572841329476365,0.434,0.1,0,"Chir06Ox-b05150.2"
"Chir01Ox-b02880.2",0,1.15476251126307,0.614,0.103,0,"Chir01Ox-b02880.2"
"Chir05Ox-b05360.2",0,0.281819001007746,0.5,0.103,0,"Chir05Ox-b05360.2"
"Chir07Ox-b25410.2",0,0.467160985169208,0.503,0.105,0,"Chir07Ox-b25410.2"
"Chir08Ox-b29660.2",0,0.423981786803795,0.586,0.106,0,"Chir08Ox-b29660.2"
"Chir06Ox-b02560.2",0,1.01471607765196,0.697,0.108,0,"Chir06Ox-b02560.2"
"Chir08Ox-b01870.2",0,0.784492801143245,0.816,0.109,0,"Chir08Ox-b01870.2"
"Chir03Ox-b02270.2",0,1.25203094200955,0.799,0.111,0,"Chir03Ox-b02270.2"
"Chir06Ox-b36620.2",0,0.713768224050512,0.799,0.112,0,"Chir06Ox-b36620.2"
"Chir07Ox-b18450.2",0,0.535820312169259,0.718,0.112,0,"Chir07Ox-b18450.2"
"Chir07Ox-b19650.2",0,0.357246279411771,0.6,0.112,0,"Chir07Ox-b19650.2"
"Chir08Ox-b02080.2",0,1.30180215492377,0.467,0.113,0,"Chir08Ox-b02080.2"
"Chir07Ox-b13730.2",0,0.637950393938301,0.577,0.115,0,"Chir07Ox-b13730.2"
"Chir01Ox-b04690.2",0,0.767994877115828,0.794,0.116,0,"Chir01Ox-b04690.2"
"Chir02Ox-b23850.2",0,0.527231111043945,0.624,0.117,0,"Chir02Ox-b23850.2"
"Chir06Ox-b09080.2",0,0.521446704150873,0.589,0.117,0,"Chir06Ox-b09080.2"
"Chir07Ox-b23780.2",0,0.766468106257231,0.768,0.117,0,"Chir07Ox-b23780.2"
"Chir01Ox-b02600.2",0,0.302709952030455,0.434,0.118,0,"Chir01Ox-b02600.2"
"Chir03Ox-b01760.2",0,2.02572681555513,0.43,0.118,0,"Chir03Ox-b01760.2"
"Chir04Ox-b30460.2",0,0.572107697464976,0.681,0.118,0,"Chir04Ox-b30460.2"
"Chir06Ox-b37850.2",0,1.57334927189717,0.877,0.118,0,"Chir06Ox-b37850.2"
"Chir01Ox-b18580.2",0,0.552583376813738,0.678,0.119,0,"Chir01Ox-b18580.2"
"Chir02Ox-b11370.2",0,0.606178239135663,0.722,0.12,0,"Chir02Ox-b11370.2"
"Chir06Ox-b23890.2",0,0.926850754578775,0.592,0.12,0,"Chir06Ox-b23890.2"
"Chir01Ox-b08130.2",0,1.56912930306861,0.573,0.121,0,"Chir01Ox-b08130.2"
"Chir01Ox-b19880.2",0,0.279459826227087,0.482,0.121,0,"Chir01Ox-b19880.2"
"Chir04Ox-b24920.2",0,0.410521614416235,0.497,0.121,0,"Chir04Ox-b24920.2"
"Chir05Ox-b03290.2",0,0.935257362863069,0.662,0.122,0,"Chir05Ox-b03290.2"
"Chir07Ox-b10240.2",0,0.925880727109887,0.762,0.124,0,"Chir07Ox-b10240.2"
"Chir01Ox-b01810.2",0,0.936319166313409,0.821,0.125,0,"Chir01Ox-b01810.2"
"Chir03Ox-b13730.2",0,0.673733015835733,0.503,0.126,0,"Chir03Ox-b13730.2"
"Chir08Ox-b12940.2",0,0.373406468405285,0.53,0.127,0,"Chir08Ox-b12940.2"
"Chir06Ox-b26780.2",0,0.284412613002438,0.534,0.128,0,"Chir06Ox-b26780.2"
"Chir01Ox-b18390.2",0,0.959769454022882,0.716,0.129,0,"Chir01Ox-b18390.2"
"Chir07Ox-b12350.2",0,1.26038318016716,0.78,0.129,0,"Chir07Ox-b12350.2"
"Chir08Ox-b03040.2",0,0.975801797908811,0.562,0.129,0,"Chir08Ox-b03040.2"
"Chir07Ox-b33070.2",0,1.5013951057144,0.64,0.13,0,"Chir07Ox-b33070.2"
"Chir06Ox-b32640.2",0,1.71783568379244,0.625,0.132,0,"Chir06Ox-b32640.2"
"Chir07Ox-b35530.2",0,0.802272873258445,0.832,0.132,0,"Chir07Ox-b35530.2"
"Chir05Ox-b19650.2",0,0.536479047014605,0.718,0.134,0,"Chir05Ox-b19650.2"
"Chir02Ox-b06880.2",0,0.683039400613027,0.798,0.135,0,"Chir02Ox-b06880.2"
"Chir08Ox-b05380.2",0,0.257301409260336,0.493,0.135,0,"Chir08Ox-b05380.2"
"Chir04Ox-b20070.2",0,0.559492590330726,0.697,0.136,0,"Chir04Ox-b20070.2"
"Chir02Ox-b18900.2",0,0.867964212214452,0.852,0.138,0,"Chir02Ox-b18900.2"
"Chir06Ox-b35060.2",0,0.675371344587995,0.669,0.138,0,"Chir06Ox-b35060.2"
"Chir08Ox-b09270.2",0,0.636218848239651,0.779,0.14,0,"Chir08Ox-b09270.2"
"Chir01Ox-b29930.2",0,1.14390458415189,0.496,0.141,0,"Chir01Ox-b29930.2"
"Chir04Ox-b02920.2",0,0.332878067019344,0.516,0.143,0,"Chir04Ox-b02920.2"
"Chir03Ox-b00380.2",0,1.12992821746898,0.866,0.144,0,"Chir03Ox-b00380.2"
"Chir04Ox-b04130.2",0,0.525244582432594,0.576,0.145,0,"Chir04Ox-b04130.2"
"Chir06Ox-b33480.2",0,0.441462210496713,0.671,0.148,0,"Chir06Ox-b33480.2"
"Chir01Ox-b34950.2",0,1.38161914547812,0.895,0.149,0,"Chir01Ox-b34950.2"
"Chir04Ox-b26990.2",0,0.450908120309194,0.598,0.149,0,"Chir04Ox-b26990.2"
"Chir06Ox-b12500.2",0,0.82983877488726,0.851,0.149,0,"Chir06Ox-b12500.2"
