"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"Chir02Ox-b18880.2",0,0.530342175896235,0.131,0.003,0,"Chir02Ox-b18880.2"
"Chir06Ox-b13350.2",0,0.313592104963165,0.185,0.003,0,"Chir06Ox-b13350.2"
"Chir01Ox-b11000.2",0,0.254077372757686,0.114,0.004,0,"Chir01Ox-b11000.2"
"Chir01Ox-b24800.2",0,1.12899240984392,0.101,0.004,0,"Chir01Ox-b24800.2"
"Chir01Ox-b44730.2",0,0.333424710732959,0.115,0.004,0,"Chir01Ox-b44730.2"
"Chir02Ox-b01840.2",0,0.415669023149717,0.128,0.004,0,"Chir02Ox-b01840.2"
"Chir03Ox-b13010.2",0,0.364037441435584,0.124,0.004,0,"Chir03Ox-b13010.2"
"Chir03Ox-b14400.2",0,0.982943913163177,0.111,0.004,0,"Chir03Ox-b14400.2"
"Chir07Ox-b15200.2",0,0.582207524771209,0.117,0.004,0,"Chir07Ox-b15200.2"
"Chir07Ox-b20360.2",0,0.282838458780356,0.171,0.004,0,"Chir07Ox-b20360.2"
"Chir07Ox-b25650.2",0,0.324907533194844,0.13,0.004,0,"Chir07Ox-b25650.2"
"Chir08Ox-b02170.2",0,0.624067923212611,0.172,0.004,0,"Chir08Ox-b02170.2"
"Chir03Ox-b00160.2",0,0.307287766844121,0.161,0.005,0,"Chir03Ox-b00160.2"
"Chir03Ox-b13020.2",0,0.364887654871316,0.103,0.005,0,"Chir03Ox-b13020.2"
"Chir04Ox-b19900.2",0,0.286264736122907,0.124,0.005,0,"Chir04Ox-b19900.2"
"Chir05Ox-b22210.2",0,0.481584051846449,0.146,0.005,0,"Chir05Ox-b22210.2"
"Chir01Ox-b34720.2",0,0.432940113004065,0.226,0.006,0,"Chir01Ox-b34720.2"
"Chir02Ox-b11600.2",0,0.257646285124027,0.117,0.006,0,"Chir02Ox-b11600.2"
"Chir03Ox-b11140.2",0,0.796470578853801,0.218,0.006,0,"Chir03Ox-b11140.2"
"Chir03Ox-b24310.2",0,0.355458933317188,0.219,0.006,0,"Chir03Ox-b24310.2"
"Chir04Ox-b27610.2",0,0.406312094584688,0.127,0.006,0,"Chir04Ox-b27610.2"
"Chir05Ox-b18600.2",0,0.882053012143843,0.202,0.006,0,"Chir05Ox-b18600.2"
"Chir07Ox-b16330.2",0,0.433435890714845,0.119,0.006,0,"Chir07Ox-b16330.2"
"Chir08Ox-b18660.2",0,0.37410859273175,0.196,0.006,0,"Chir08Ox-b18660.2"
"Chir02Ox-b14750.2",0,0.253065408748903,0.193,0.007,0,"Chir02Ox-b14750.2"
"Chir02Ox-b16600.2",0,0.477463312494084,0.11,0.007,0,"Chir02Ox-b16600.2"
"Chir02Ox-b27480.2",0,0.531655817858848,0.128,0.007,0,"Chir02Ox-b27480.2"
"Chir04Ox-b10460.2",0,0.340316041295568,0.234,0.007,0,"Chir04Ox-b10460.2"
"Chir06Ox-b15170.2",0,0.380592523598325,0.182,0.007,0,"Chir06Ox-b15170.2"
"Chir07Ox-b05400.2",0,0.483715692617772,0.277,0.007,0,"Chir07Ox-b05400.2"
"Chir07Ox-b36520.2",0,0.318949410208578,0.212,0.007,0,"Chir07Ox-b36520.2"
"Chir01Ox-b40990.2",0,0.397455470319693,0.276,0.008,0,"Chir01Ox-b40990.2"
"Chir03Ox-b20670.2",0,0.553571769557209,0.243,0.008,0,"Chir03Ox-b20670.2"
"Chir03Ox-b26790.2",0,0.327061963482484,0.2,0.008,0,"Chir03Ox-b26790.2"
"Chir06Ox-b10030.2",0,0.268645105007973,0.214,0.008,0,"Chir06Ox-b10030.2"
"Chir06Ox-b16360.2",0,0.845882885478785,0.217,0.008,0,"Chir06Ox-b16360.2"
"Chir06Ox-b36510.2",0,0.267205018813358,0.149,0.008,0,"Chir06Ox-b36510.2"
"Chir03Ox-b33030.2",0,0.45102733701279,0.187,0.009,0,"Chir03Ox-b33030.2"
"Chir04Ox-b09070.2",0,0.302820610754111,0.167,0.009,0,"Chir04Ox-b09070.2"
"Chir05Ox-b18430.2",0,0.443867115631821,0.222,0.009,0,"Chir05Ox-b18430.2"
"Chir05Ox-b25480.2",0,0.270528011062503,0.252,0.009,0,"Chir05Ox-b25480.2"
"Chir07Ox-b27210.2",0,0.541780363109714,0.3,0.009,0,"Chir07Ox-b27210.2"
"Chir01Ox-b40900.2",0,0.399295238209502,0.146,0.01,0,"Chir01Ox-b40900.2"
"Chir03Ox-b04690.2",0,0.265963165879748,0.158,0.01,0,"Chir03Ox-b04690.2"
"Chir03Ox-b10170.2",0,0.38373998483138,0.179,0.01,0,"Chir03Ox-b10170.2"
"Chir04Ox-b16290.2",0,0.668339028271033,0.188,0.01,0,"Chir04Ox-b16290.2"
"Chir01Ox-b07120.2",0,0.846086529307877,0.379,0.011,0,"Chir01Ox-b07120.2"
"Chir02Ox-b20640.2",0,0.491053072663858,0.317,0.011,0,"Chir02Ox-b20640.2"
"Chir02Ox-b24930.2",0,0.486495072886865,0.145,0.011,0,"Chir02Ox-b24930.2"
