"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099503","GO:0099503","secretory vesicle","28/1188","174/25124",1.33130427853624e-08,3.58120850926248e-06,3.09703416375272e-06,"NA/ATGLX1/APA1/RD21/ATATX1/SPI-1/sks5/NA/NA/ATHCHIB/NAI2/ATEXLA1/HINT1/AtcathB3/AT-BETA-AMY/CYCLASE2/AQI/ATPLAT1/AGAL1/NA/NA/ML3/AtGRXC2/PGD3/DIR1-like/AtXTH22/AALP/ARA12",28
"GO:0005856","GO:0005856","cytoskeleton","38/1188","348/25124",1.55894124292442e-06,0.000209677597173334,0.00018132948141384,"TUB5/NA/BUM/ATMAP70-1/IQD31/TUB1/ARAC5/ATMAP65-6/SKU6/ARAC1/SMC3/SP1L3/ATNEK2/AtCPA/ACT11/NET1A/ADF1/WLIM2b/IQD16/NA/ATPCAP1/TUB9/MAP65-2/ATK2/ARAC3/ATPLDDELTA/ARAC6/ATOFP1/ACT7/NA/EMB40/TUA5/TUB8/CIP1/TUB4/ATMAP65-1/ADF4/CESA6",38
"GO:0005768","GO:0005768","endosome","40/1188","418/25124",2.06133615217017e-05,0.00184833141644592,0.00159843961273547,"AT/ARA-2/ATRAB-A2B/ATVAM2/NA/NA/NA/ATNPSN12/BUM/CHMP1A/AtSYT1/ATSKD1/ATVAMP722/NA/ATMEMB11/ATGPX3/NA/ATRAB7B/AtMSR1/GAE6/ARA-6/EPC1/FTIP3/ATXT2/ATSEB1/ATHSGBP/ARA-7/SNF7.1/NA/ANY1/NA/NA/NA/ATCESA3/ATVTI11/HLB1/MOB1-like/ATRABA4C/ATGH9A1/ATMEMB12",40
"GO:0015630","GO:0015630","microtubule cytoskeleton","27/1188","255/25124",8.25563627335621e-05,0.00502514563039715,0.00434575302022215,"TUB5/NA/BUM/ATMAP70-1/IQD31/TUB1/ATMAP65-6/SKU6/ARAC1/SMC3/SP1L3/ATNEK2/IQD16/NA/ATPCAP1/TUB9/MAP65-2/ATK2/ARAC3/ATPLDDELTA/NA/EMB40/TUA5/TUB8/TUB4/ATMAP65-1/CESA6",27
"GO:0005938","GO:0005938","cell cortex","17/1188","126/25124",9.34041938735529e-05,0.00502514563039715,0.00434575302022215,"ATMAP70-1/ARAC5/SKU6/ARAC1/AtSYT1/SP1L3/ATNEK2/AtCPA/ATSK12/ATSK21/MAP65-2/ARAC3/ARAC6/ATMAP65-1/PFN3/ATEXO70H7/CESA6",17
"GO:0033176","GO:0033176","proton-transporting V-type ATPase complex","7/1188","25/25124",0.000117797068280563,0.00528123522791191,0.00456721966491306,"ATVHA-C/ATVHA-C2/AtVAB3/AtVAB1/VHA-A/VAG2/NA",7
"GO:0045298","GO:0045298","tubulin complex","5/1188","13/25124",0.000219380319506543,0.00843047227817999,0.00729068430239788,"TUB5/TUB9/TUA5/TUB8/TUB4",5
"GO:0005769","GO:0005769","early endosome","6/1188","21/25124",0.000324420327570285,0.0100540177962462,0.00869472875355276,"ARA-6/ATHSGBP/ARA-7/HLB1/MOB1-like/ATGH9A1",6
"GO:0005777","GO:0005777","peroxisome","30/1188","324/25124",0.000373755308410639,0.0100540177962462,0.00869472875355276,"ACD31.2/ATGLX1/ATDHAR1/NA/NA/KJC1/NA/ATGRP7/ATSEH/ATSKD1/AXS1/ATOEP16-1/ATGSTF7/ATGSTF10/FRK1/AtRABA5d/APEM3/PEX11D/NAI2/SDRd/HINT1/NA/NA/AIM1/ATCIMS/ATSCP2/AACT2/ATGPT1/GRXC1/NA",30
"GO:0042579","GO:0042579","microbody","30/1188","324/25124",0.000373755308410639,0.0100540177962462,0.00869472875355276,"ACD31.2/ATGLX1/ATDHAR1/NA/NA/KJC1/NA/ATGRP7/ATSEH/ATSKD1/AXS1/ATOEP16-1/ATGSTF7/ATGSTF10/FRK1/AtRABA5d/APEM3/PEX11D/NAI2/SDRd/HINT1/NA/NA/AIM1/ATCIMS/ATSCP2/AACT2/ATGPT1/GRXC1/NA",30
