"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"Chir03Ox-b35260.2",0.00586267186683953,0.342978859430605,0.145,0,1,"Chir03Ox-b35260.2"
"Chir05Ox-b14840.2",0.0103529360905564,0.935678571055311,0.127,0,1,"Chir05Ox-b14840.2"
"Chir06Ox-b04370.2",0.0182327386339238,0.288442435057827,0.109,0,1,"Chir06Ox-b04370.2"
"Chir08Ox-b28560.2",0.0182327386339238,1.02027062872019,0.109,0,1,"Chir08Ox-b28560.2"
"Chir01Ox-b27420.2",0.0182327386339238,0.427364564204817,0.109,0,1,"Chir01Ox-b27420.2"
"Chir06Ox-b04510.2",0.0182327386339238,0.707371789385901,0.109,0,1,"Chir06Ox-b04510.2"
"Chir06Ox-b18760.2",0.0182327386339238,0.291616318165767,0.109,0,1,"Chir06Ox-b18760.2"
"Chir07Ox-b16820.2",0.0182327386339238,0.494193562096697,0.109,0,1,"Chir07Ox-b16820.2"
"Chir06Ox-b36690.2",0.00903697978219412,0.260280267029705,0.182,0.02,1,"Chir06Ox-b36690.2"
"Chir01Ox-b16530.2",0.00936449435696707,0.428580800999953,0.182,0.02,1,"Chir01Ox-b16530.2"
"Chir05Ox-b22010.2",0.0125836758823188,0.337877343769117,0.164,0.02,1,"Chir05Ox-b22010.2"
"Chir05Ox-b10490.2",0.0224021835036173,0.288211020189575,0.145,0.02,1,"Chir05Ox-b10490.2"
"Chir05Ox-b16920.2",0.0240223632826576,1.63452352234762,0.145,0.02,1,"Chir05Ox-b16920.2"
"Chir08Ox-b07120.2",0.0257431918969923,0.266261179521452,0.145,0.02,1,"Chir08Ox-b07120.2"
"Chir01Ox-b08470.2",0.0396175063166199,0.2555415116173,0.127,0.02,1,"Chir01Ox-b08470.2"
"Chir03Ox-b23530.2",0.0396175063166199,0.418535535399628,0.127,0.02,1,"Chir03Ox-b23530.2"
"Chir03Ox-b08480.2",0.0719922852437648,0.922641954036903,0.109,0.02,1,"Chir03Ox-b08480.2"
"Chir08Ox-b14430.2",0.0743954229492488,0.407643621323942,0.109,0.02,1,"Chir08Ox-b14430.2"
"Chir01Ox-b43080.2",0.000576124092329313,1.07626614631597,0.291,0.041,1,"Chir01Ox-b43080.2"
"Chir01Ox-b29240.2",0.00134631741005613,0.274809492474509,0.273,0.041,1,"Chir01Ox-b29240.2"
"Chir08Ox-b16160.2",0.00752021810803318,0.332016129306242,0.218,0.041,1,"Chir08Ox-b16160.2"
"Chir01Ox-b19700.2",0.0224244037783692,0.301340993908379,0.182,0.041,1,"Chir01Ox-b19700.2"
"Chir04Ox-b26430.2",0.0224244037783692,0.594297711079378,0.182,0.041,1,"Chir04Ox-b26430.2"
"Chir07Ox-b33760.2",0.0253420761247019,0.30494068578223,0.182,0.041,1,"Chir07Ox-b33760.2"
"Chir05Ox-b08510.2",0.0277407601906172,0.277140103899954,0.182,0.041,1,"Chir05Ox-b08510.2"
"Chir03Ox-b10100.2",0.0285826850965376,0.72159876476289,0.182,0.041,1,"Chir03Ox-b10100.2"
"Chir03Ox-b16200.2",0.0285826850965376,0.690539736648853,0.182,0.041,1,"Chir03Ox-b16200.2"
"Chir08Ox-b24660.2",0.0348170004406633,0.511190466282519,0.164,0.041,1,"Chir08Ox-b24660.2"
"Chir01Ox-b30720.2",0.0404148278756705,0.27336112257626,0.164,0.041,1,"Chir01Ox-b30720.2"
"Chir03Ox-b34040.2",0.0404148278756705,0.298530809632769,0.164,0.041,1,"Chir03Ox-b34040.2"
"Chir02Ox-b22460.2",0.0454261753154427,0.390625127703226,0.164,0.041,1,"Chir02Ox-b22460.2"
"Chir06Ox-b34460.2",0.065815800415737,0.29816140267486,0.145,0.041,1,"Chir06Ox-b34460.2"
"Chir07Ox-b21360.2",0.0677080687193706,0.287115090662518,0.145,0.041,1,"Chir07Ox-b21360.2"
"Chir07Ox-b30190.2",0.103281569637481,0.263807514215921,0.127,0.041,1,"Chir07Ox-b30190.2"
"Chir01Ox-b21990.2",0.112040628775267,0.264803696712212,0.127,0.041,1,"Chir01Ox-b21990.2"
"Chir07Ox-b16210.2",0.178311847568387,0.25101797114634,0.109,0.041,1,"Chir07Ox-b16210.2"
"Chir02Ox-b21380.2",0.000915264508086479,0.351306463965041,0.327,0.061,1,"Chir02Ox-b21380.2"
"Chir01Ox-b25150.2",0.00534121433460463,0.542977199269277,0.273,0.061,1,"Chir01Ox-b25150.2"
"Chir07Ox-b34940.2",0.00679609884632278,0.252331256724118,0.273,0.061,1,"Chir07Ox-b34940.2"
"Chir07Ox-b21090.2",0.0179755815249868,0.282155071560587,0.218,0.061,1,"Chir07Ox-b21090.2"
"Chir06Ox-b05540.2",0.0219337424176577,0.300025730539641,0.218,0.061,1,"Chir06Ox-b05540.2"
"Chir04Ox-b23930.2",0.0288938838124657,0.49340591459482,0.218,0.061,1,"Chir04Ox-b23930.2"
"Chir01Ox-b22800.2",0.0304939169208095,0.265612540204249,0.218,0.061,1,"Chir01Ox-b22800.2"
"Chir01Ox-b15010.2",0.0348304668403375,0.435699718339099,0.218,0.061,1,"Chir01Ox-b15010.2"
"Chir03Ox-b16210.2",0.035068025918786,0.541259431244219,0.2,0.061,1,"Chir03Ox-b16210.2"
"Chir03Ox-b13230.2",0.0422820404698919,0.558552794895098,0.2,0.061,1,"Chir03Ox-b13230.2"
"Chir05Ox-b19880.2",0.0540001200888973,0.363946587563337,0.182,0.061,1,"Chir05Ox-b19880.2"
"Chir08Ox-b21660.2",0.0568884438248097,1.67798034487253,0.182,0.061,1,"Chir08Ox-b21660.2"
"Chir03Ox-b06010.2",0.0575631341344711,0.326571619384469,0.2,0.061,1,"Chir03Ox-b06010.2"
"Chir04Ox-b24360.2",0.0614610507827613,0.263245046817526,0.182,0.061,1,"Chir04Ox-b24360.2"
"Chir04Ox-b29020.2",0.071520548717908,0.453719979327584,0.182,0.061,1,"Chir04Ox-b29020.2"
"Chir07Ox-b19200.2",0.071520548717908,1.52512172461447,0.182,0.061,1,"Chir07Ox-b19200.2"
"Chir03Ox-b20330.2",0.0802896070300798,0.4427779054141,0.164,0.061,1,"Chir03Ox-b20330.2"
"Chir05Ox-b01380.2",0.0909673968490767,0.342673257444532,0.164,0.061,1,"Chir05Ox-b01380.2"
"Chir04Ox-b21990.2",0.0932342563703709,0.820877079966193,0.164,0.061,1,"Chir04Ox-b21990.2"
"Chir02Ox-b03290.2",0.0955462237670835,0.252498096359199,0.164,0.061,1,"Chir02Ox-b03290.2"
"Chir06Ox-b18750.2",0.1078026696257,0.266072489039477,0.164,0.061,1,"Chir06Ox-b18750.2"
"Chir06Ox-b13630.2",0.113040914826563,0.949044971674215,0.164,0.061,1,"Chir06Ox-b13630.2"
"Chir07Ox-b19190.2",0.153487939754303,1.86549405089122,0.145,0.061,1,"Chir07Ox-b19190.2"
"Chir03Ox-b05160.2",0.157033378418092,1.84943461285656,0.145,0.061,1,"Chir03Ox-b05160.2"
"Chir07Ox-b31070.2",0.157033378418092,2.74410047833521,0.145,0.061,1,"Chir07Ox-b31070.2"
"Chir05Ox-b22640.2",0.226480158692545,0.551695472120243,0.127,0.061,1,"Chir05Ox-b22640.2"
"Chir08Ox-b05500.2",0.226480158692545,0.455669627983551,0.127,0.061,1,"Chir08Ox-b05500.2"
"Chir06Ox-b04610.2",0.236407913141313,0.949692240138342,0.127,0.061,1,"Chir06Ox-b04610.2"
"Chir07Ox-b19660.2",0.241485570126023,0.262597573823702,0.127,0.061,1,"Chir07Ox-b19660.2"
"Chir04Ox-b25500.2",0.257177418343704,0.270598555831637,0.127,0.061,1,"Chir04Ox-b25500.2"
"Chir07Ox-b03830.2",0.257177418343704,0.306430343100217,0.127,0.061,1,"Chir07Ox-b03830.2"
"Chir07Ox-b19160.2",0.273563187295158,0.392834269720216,0.127,0.061,1,"Chir07Ox-b19160.2"
"Chir07Ox-b30280.2",0.343072919550157,1.74052686248726,0.109,0.061,1,"Chir07Ox-b30280.2"
"Chir07Ox-b33310.2",0.392753068112901,0.353682683860993,0.109,0.061,1,"Chir07Ox-b33310.2"
"Chir02Ox-b18040.2",1.15741321606532e-05,0.324838383550641,0.509,0.082,0.228855315212596,"Chir02Ox-b18040.2"
"Chir04Ox-b16520.2",0.00115019567720742,0.258463890451422,0.364,0.082,1,"Chir04Ox-b16520.2"
"Chir05Ox-b06230.2",0.00448689392443848,0.596136282431706,0.309,0.082,1,"Chir05Ox-b06230.2"
"Chir08Ox-b11300.2",0.0194790017915279,1.33889366189069,0.255,0.082,1,"Chir08Ox-b11300.2"
"Chir05Ox-b22830.2",0.022788334894437,0.448397170819886,0.255,0.082,1,"Chir05Ox-b22830.2"
"Chir06Ox-b13490.2",0.0289273639058739,0.571068700706597,0.236,0.082,1,"Chir06Ox-b13490.2"
