"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099503","GO:0099503","secretory vesicle","27/792","174/25124",8.0202929476563e-12,1.95695147922814e-09,1.50274962598192e-09,"AtCRT1b/APA1/ATPDI5/LTPG1/SKS6/AtCRT1a/GDPDL1/sks5/ATPDI6/NA/ARPN/FLA7/PLAT2/ATCYP5/scpl26/AGP8/ATPDI11/NA/ATPDI1/HINT1/AtHsp90-7/CYCLASE1/ML3/AtGRXC2/FLA1/AtXTH22/ATPDI2",27
"GO:0009505","GO:0009505","plant-type cell wall","31/792","235/25124",1.79136145447791e-11,2.18546097446305e-09,1.67822283630035e-09,"NA/LTPG1/NA/ATPME2/BDG1/ATXYL1/NA/NA/OST1a/NA/ATEXP6/AtLtpI-5/ATPDI11/NA/ATGRP-5/PME34/NA/NA/AtBBE19/HAP6/BGAL3/EMP1/NA/BGLC1/DGR2/ATBG_PPAP/PAE11/COB/ATCNX1/EXL2/DGL1",31
"GO:0042175","GO:0042175","nuclear outer membrane-endoplasmic reticulum membrane network","34/792","298/25124",1.08337885013301e-10,8.66858401302595e-09,6.65663483312605e-09,"CER1/ADS1/NA/AtCRT3/AtCRT1b/p24delta5/ATDAD1/NA/NA/WPP2/7RED/NA/AtCRT1a/ARTUMES/ATSPPL2/OST1a/NA/NA/AtIPCS2/NA/A11/ATTSC13/(AT)VAP/HAP6/NA/NA/NA/ACA2/PAS2/NA/ATB5-B/ATB5-A/ATCNX1/DGL1",34
"GO:0048046","GO:0048046","apoplast","34/792","301/25124",1.4210793463977e-10,8.66858401302595e-09,6.65663483312605e-09,"ATCTL1/AXS2/NA/CLE43/BGLU40/GDSL1/SKS6/cICDH/GDPDL1/ATXYL1/CLE17/sks5/NA/NA/CLE16/ARPN/AtPNP-A/ATGSTF7/ATGSTF10/AGP8/ADK1/ATPME3/NA/ATRALF23/NA/RALFL24/AtFBA8/AtBBE19/NA/ATCAD9/NA/ATCIMS/BGLC1/ATSBT1.3",34
"GO:0005789","GO:0005789","endoplasmic reticulum membrane","33/792","293/25124",2.86343627254327e-10,1.39735690100112e-08,1.07303506634253e-08,"CER1/ADS1/NA/AtCRT3/AtCRT1b/p24delta5/ATDAD1/NA/NA/7RED/NA/AtCRT1a/ARTUMES/ATSPPL2/OST1a/NA/NA/AtIPCS2/NA/A11/ATTSC13/(AT)VAP/HAP6/NA/NA/NA/ACA2/PAS2/NA/ATB5-B/ATB5-A/ATCNX1/DGL1",33
"GO:0008250","GO:0008250","oligosaccharyltransferase complex","6/792","10/25124",1.81493333316779e-07,7.38072888821569e-06,5.66768654919065e-06,"ATDAD1/ARTUMES/OST1a/HAP6/NA/DGL1",6
"GO:0010005","GO:0010005","cortical microtubule, transverse to long axis","6/792","15/25124",3.77749222014305e-06,0.000131672585959272,0.000101111821832401,"ATMAP70-1/SP1L3/CDC2/ATMAP65-1/ATEB1/CESA6",6
"GO:0009986","GO:0009986","cell surface","6/792","19/25124",1.83793055642899e-05,0.000560568819710843,0.000430462682953106,"ABCG11/ANNAT4/ANN3/ACR4/COB/ANNAT2",6
"GO:0005797","GO:0005797","Golgi medial cisterna","9/792","60/25124",0.000102893155349815,0.00278954776726164,0.00214210311722421,"AtTMN1/NA/NA/NA/NA/NA/EMP1/ATCSLA02/NA",9
"GO:0009574","GO:0009574","preprophase band","5/792","22/25124",0.000517900366583003,0.0105306407871877,0.0080865144957697,"ARK3/ATMAP65-6/CDC2/MAP65-2/ATMAP65-1",5
"GO:0016469","GO:0016469","proton-transporting two-sector ATPase complex","7/792","52/25124",0.00117262208256321,0.0190746525430282,0.0146474898734211,"VHA-A/NA/NA/emb2448/VAG2/AtVAB2/NA",7
"GO:0000325","GO:0000325","plant-type vacuole","14/792","177/25124",0.0015080241593929,0.0216445820524628,0.0166209473914512,"AtAVP1/ATPDI5/ALMT4/AtNCL/ERMO3/VHA-A/NA/ATGRP-5/A11/(AT)VAP/ATCCH1/emb2448/ATCHS/ML3",14
"GO:0099081","GO:0099081","supramolecular polymer","14/792","184/25124",0.00216837691601577,0.0240492712503567,0.0184675163182204,"ARK3/Kin7.1/ATMAP70-2/ATMAP70-1/SP1L3/CDC2/MAP65-2/TUB6/TUA5/TUB8/ATMAP65-1/AtFIM4/ATEB1/CESA6",14
"GO:0099512","GO:0099512","supramolecular fiber","14/792","184/25124",0.00216837691601577,0.0240492712503567,0.0184675163182204,"ARK3/Kin7.1/ATMAP70-2/ATMAP70-1/SP1L3/CDC2/MAP65-2/TUB6/TUA5/TUB8/ATMAP65-1/AtFIM4/ATEB1/CESA6",14
"GO:0098800","GO:0098800","inner mitochondrial membrane protein complex","12/792","148/25124",0.00259754291678974,0.0253520188678679,0.0194679005974137,"SDH6/NA/TOM20-2/EMB1860/NA/NA/NA/ATTIM17-2/NA/NA/NA/NA",12
"GO:0005832","GO:0005832","chaperonin-containing T-complex","3/792","11/25124",0.00426034335875476,0.0358456475702125,0.0275259933886878,"NA/NA/ATTCP-1",3
"GO:0031428","GO:0031428","box C/D snoRNP complex","3/792","11/25124",0.00426034335875476,0.0358456475702125,0.0275259933886878,"NOP56/NA/ATFBR1",3
"GO:1990204","GO:1990204","oxidoreductase complex","11/792","141/25124",0.00514795068890768,0.0418699989364491,0.0321521130745813,"SDH6/NA/NA/NA/NA/GPDHC1/NA/NA/NA/AtFDH1/MAB1",11
