"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0015631","GO:0015631","tubulin binding","34/373","174/21875",3.16370193318799e-26,7.25195260098116e-24,6.19123248370178e-24,"AtTPX2/ATNACK1/NA/CORD4/ZCF125/NA/NA/NA/RSW7/KIS/NA/EDE1/NA/ACIP1/NA/KINESIN-12B/NA/ADL1E/ATK5/CORD3/PAKRP2/NA/TPXL3/NA/NA/MPB2C/NA/NA/NA/ADL1/ATMAP65-3/NA/NA/ATEB1C",34
"GO:0008017","GO:0008017","microtubule binding","33/373","162/21875",4.21625151219835e-26,7.25195260098116e-24,6.19123248370178e-24,"AtTPX2/ATNACK1/NA/CORD4/ZCF125/NA/NA/NA/RSW7/NA/EDE1/NA/ACIP1/NA/KINESIN-12B/NA/ADL1E/ATK5/CORD3/PAKRP2/NA/TPXL3/NA/NA/MPB2C/NA/NA/NA/ADL1/ATMAP65-3/NA/NA/ATEB1C",33
"GO:0003735","GO:0003735","structural constituent of ribosome","37/373","290/21875",1.11859319424115e-21,1.28265352939652e-19,1.09504386383608e-19,"EMB2394/EMB2784/PRPL34/PRPL11/RPL21C/EMB3105/ARP2/PRPS6/PSRP3/1/emb2184/emb1473/CS17/PRPL28/EMB3113/PRPL3/SAC56/PRPS10/PRPS20/RPL15/GHS1/NA/NA/PRPL17/PRPL5/NA/MRPL11/NA/RPL4/EMB3136/EMB3137/PSRP6/NA/RPL18C/RPL27/RPL24/NA/PRPL29",37
"GO:0003777","GO:0003777","microtubule motor activity","20/373","65/21875",3.65751184310268e-20,2.51636814805464e-18,2.14830695626452e-18,"ATNACK1/NA/ZCF125/NA/NA/NA/RSW7/NA/NA/NA/KINESIN-12B/NA/ATK5/PAKRP2/NA/NA/NA/NA/NA/NA",20
"GO:0019887","GO:0019887","protein kinase regulator activity","12/373","92/21875",5.39547393766163e-08,2.3200537931945e-06,1.98070687974683e-06,"AtTPX2/CYCB2;3/CYCB2;4/CYCB2;1/CKS2/CYC2/TPXL3/CYCB2;2/CYC1/CYC1BAT/NA/CYCD3;2",12
"GO:0008266","GO:0008266","poly(U) RNA binding","6/373","29/21875",8.0487987090282e-06,0.000212983596608131,0.000181831161118937,"EMB2784/PAB8/ATHPR1/NA/ATRBP31/MSP-1",6
"GO:0019843","GO:0019843","rRNA binding","8/373","61/21875",8.87583366048995e-06,0.00021809191280061,0.000186192300095992,"PRPL11/EMB3105/PRPS6/PRPS20/NA/MRPL11/PSRP6/AtERG1",8
"GO:0016168","GO:0016168","chlorophyll binding","5/373","21/21875",2.28037032800246e-05,0.000490279620520528,0.000418567974679398,"CP24/LHCB2/LHCB2/LHCB5/LHCB4.1",5
"GO:0003924","GO:0003924","GTPase activity","13/373","194/21875",3.0564852767862e-05,0.000618488785420267,0.000528024391469567,"TOR2/ATRAB-A2A/TBB7/APSR1/ADL1E/AtRBGA/ATRAB8D/ARAC7/ARAC6/ATRAN1/ADL1/TUB4/TUB2",13
"GO:0009055","GO:0009055","electron transfer activity","11/373","159/21875",9.31286536215017e-05,0.00168611878135772,0.00143949553243208,"DRT112/ATFD2/NA/AtENODL14/ATGRXCP/FdC1/AtENODL15/NA/NA/NA/AtENODL13",11
